district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits,mean_radiance,pixel_count,log_deposits,log_lights_qt,deposit_change_qt,lights_change_qt,flood_ruleA_L1,flood_ruleB_L1,flood_ruleA_L2,flood_ruleB_L2,flood_ruleA_L3,flood_ruleB_L3,flood_ruleA_L4,flood_ruleB_L4
ADILABAD,TELANGANA,2015,1,2015Q1,1,0,0,6762.0646,0.2452930559714635,476204.0,8.819231409503296,-1.401233167629198,,,,,,,,,,
ADILABAD,TELANGANA,2015,2,2015Q2,2,0,0,6650.88,0.1691055148839949,473391.0,8.80265480046279,-1.7713363586832214,-0.01657660904050573,-0.37010319105402334,0.0,0.0,,,,,,
ADILABAD,TELANGANA,2015,3,2015Q3,3,0,0,6565.5866,0.1374793946743011,470142.0,8.789749433090234,-1.977033739337623,-0.012905367372555432,-0.20569738065440157,0.0,0.0,0.0,0.0,,,,
ADILABAD,TELANGANA,2015,4,2015Q4,4,0,0,7026.1575,0.2109843095143635,476394.0,8.857537564488762,-1.551243018773828,0.0677881313985278,0.42579072056379497,0.0,0.0,0.0,0.0,0.0,0.0,,
ADILABAD,TELANGANA,2016,1,2016Q1,5,0,0,7748.2714,0.1681352804104486,436640.0,8.955354105024677,-1.7770564084674783,0.0978165405359146,-0.22581338969365028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2016,2,2016Q2,6,0,0,7613.1151,0.1972402383883793,475568.0,8.937759053718123,-1.618275658577919,-0.0175950513065537,0.15878074988955926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2017,2,2017Q2,10,0,0,9340.6208,0.2926998039086659,476502.0,9.142235049358325,-1.2251971084363966,0.2044759956402018,0.3930785501415224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2017,3,2017Q3,11,0,0,9382.2344,0.2439054350058237,476001.0,9.14667980132727,-1.4068831225147633,0.004444751968945226,-0.1816860140783667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2017,4,2017Q4,12,0,0,3120.4669,0.2902066359917323,476502.0,8.046058330569236,-1.233722174486112,-1.1006214707580337,0.17316094802865134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2018,1,2018Q1,13,0,0,3357.9837,0.3037259479363759,476495.0,8.119393736965806,-1.1883424376521443,0.07333540639656988,0.04537973683396768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2018,2,2018Q2,14,0,0,3226.4836,0.3159656127293904,476428.0,8.079458041375586,-1.1489619881832849,-0.03993569559021992,0.039380449468859435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2018,3,2018Q3,15,0,0,3315.4043,0.1490168661500016,476502.0,8.106636432827884,-1.8970075502068862,0.02717839145229739,-0.7480455620236013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2018,4,2018Q4,16,0,0,3322.7218,0.2933162798484166,476501.0,8.108840458128608,-1.2231003080846894,0.002204025300724055,0.6739072421221968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2019,1,2019Q1,17,0,0,3555.539,0.3091070403655369,475945.0,8.176543159950645,-1.1708377496006048,0.06770270182203753,0.052262558484084565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2019,2,2019Q2,18,0,0,3393.0579,0.2692598948876062,476455.0,8.129781505165454,-1.3083712093029092,-0.04676165478519145,-0.13753345970230435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2019,3,2019Q3,19,0,0,3402.192,0.1385973248397931,476012.0,8.132469093714484,-1.9689932518762097,0.00268758854902984,-0.6606220425733005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2019,4,2019Q4,20,0,0,3710.3296,0.2767268866300582,476360.0,8.219145474147048,-1.2811170703785146,0.08667638043256432,0.687876181497695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2020,1,2020Q1,21,0,0,4171.3783,0.3181186169385909,468319.0,8.336241487944653,-1.1421924053797408,0.11709601379760493,0.13892466499877387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2020,2,2020Q2,22,0,0,4165.5769,0.3213258286317189,476465.0,8.334850090390207,-1.132192354892856,-0.001391397554446172,0.010000050486884682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2020,3,2020Q3,23,0,0,3862.6872,0.1862450738747914,475989.0,8.259377239674635,-1.6753369646756353,-0.07547285071557219,-0.5431446097827792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2020,4,2020Q4,24,0,0,4234.8301,0.355750024318695,476502.0,8.351334597323914,-1.0307199544578636,0.09195735764927981,0.6446170102177717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2021,1,2021Q1,25,0,0,3936.0826,0.3907632529735565,476502.0,8.278195271165613,-0.9370975681368522,-0.07313932615830154,0.09362238632101139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2021,2,2021Q2,26,0,0,3945.4972,0.3720730940500895,476471.0,8.280583679658784,-0.9859809159357078,0.0023884084931715677,-0.048883347798855614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2021,3,2021Q3,27,0,0,3846.3742,0.1589627241094906,476486.0,8.255146168622286,-1.8328144652067255,-0.025437511036498606,-0.8468335492710177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2021,4,2021Q4,28,0,0,3876.5085,0.4016626874605813,476502.0,8.262948087182398,-0.909656071338633,0.007801918560112142,0.9231583938680925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2022,1,2022Q1,29,0,0,3918.4123,0.4235033790270487,476502.0,8.273696998075474,-0.8568353132458111,0.010748910893076058,0.05282075809282194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2022,2,2022Q2,30,0,0,3965.9083,0.3918852607409159,476502.0,8.285742304542595,-0.9342376671429851,0.012045306467120653,-0.07740235389717398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2022,3,2022Q3,31,0,0,3911.778,0.2744064529736836,476502.0,8.272002886637269,-1.2895072616850987,-0.013739417905325624,-0.3552695945421136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2022,4,2022Q4,32,0,0,3715.9899,0.4061492383480072,476502.0,8.22066945304847,-0.8985754817621202,-0.05133343358879827,0.39093177992297845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2023,1,2023Q1,33,0,0,2544.7776,0.4359267652034759,476502.0,7.842191422591748,-0.8279896832772773,-0.3784780304567228,0.07058579848484292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2023,2,2023Q2,34,0,0,2659.7119,0.4513229827086129,476502.0,7.886348997547749,-0.79335879081423,0.044157574956001255,0.03463089246304729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2023,3,2023Q3,35,0,0,2726.7464,0.2332804705947636,476429.0,7.911231052765297,-1.4512362890773947,0.024882055217547716,-0.6578774982631647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2023,4,2023Q4,36,0,0,2770.1567,0.4650880297025043,476502.0,7.927020093246044,-0.7633807577557865,0.015789040480747474,0.6878555313216081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2024,1,2024Q1,37,0,0,2878.1069,0.4489899973074594,476502.0,7.965235420871085,-0.7985299246704676,0.038215327625040985,-0.03514916691468106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2024,2,2024Q2,38,0,0,2896.8491,0.4893948833147683,476502.0,7.971724051131543,-0.7125443281120213,0.006488630260457207,0.08598559655844629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2024,3,2024Q3,39,0,0,2969.4104,0.2160790612300236,476502.0,7.9964554040686995,-1.5274936543309088,0.024731352937156892,-0.8149493262188875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADILABAD,TELANGANA,2024,4,2024Q4,40,0,0,3093.4188,0.4662517011165618,476502.0,8.037355380731729,-0.7608871919541905,0.040899976663029136,0.7666064623767183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2015,1,2015Q1,1,0,0,428.5647,0.1882867614428202,99221.0,6.062772370358597,-1.6644921574816818,,,,,,,,,,
AGAR MALWA,MADHYA PRADESH,2015,2,2015Q2,2,0,0,454.8512,0.1715989063183466,97654.0,6.12216644047233,-1.756784836863044,0.059394070113732766,-0.09229267938136232,0.0,0.0,,,,,,
AGAR MALWA,MADHYA PRADESH,2015,3,2015Q3,3,0,0,461.343,0.1262124304970105,98461.0,6.136307039863616,-2.061896908817696,0.014140599391286202,-0.30511207195465206,0.0,0.0,0.0,0.0,,,,
AGAR MALWA,MADHYA PRADESH,2015,4,2015Q4,4,0,0,460.8911,0.1926313936710357,99225.0,6.135329149011046,-1.6417989598940357,-0.0009778908525701624,0.4200979489236605,0.0,0.0,0.0,0.0,0.0,0.0,,
AGAR MALWA,MADHYA PRADESH,2016,1,2016Q1,5,0,0,512.1671,0.1473403473695118,97584.0,6.240601523126099,-1.9082460009647788,0.10527237411505297,-0.26644704107074313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2016,2,2016Q2,6,0,0,499.1137,0.2034616221984227,99225.0,6.214835472570731,-1.5873749876222243,-0.025766050555367848,0.3208710133425545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2017,2,2017Q2,10,0,0,641.2306,0.2804022232691447,99225.0,6.464947429227817,-1.2679702335898297,0.2501119566570864,0.31940475403239454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2017,3,2017Q3,11,0,0,655.4251,0.2157122145096461,99209.0,6.486808597363581,-1.5291850060401118,0.021861168135763442,-0.261214772450282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2017,4,2017Q4,12,0,0,639.9214,0.2644175291061401,99225.0,6.462906828497276,-1.326451111389661,-0.02390176886630435,0.20273389465045066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2018,1,2018Q1,13,0,0,700.4868,0.257502943277359,99225.0,6.553202082544379,-1.352848199112558,0.0902952540471027,-0.02639708772289695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2018,2,2018Q2,14,0,0,751.116,0.3009896725416183,99225.0,6.622890567372861,-1.1973624590740528,0.06968848482848156,0.15548574003850524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2018,3,2018Q3,15,0,0,816.372,0.1249749759833018,99213.0,6.706094315588728,-2.071671995062036,0.08320374821586718,-0.8743095359879833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2018,4,2018Q4,16,0,0,793.3046,0.2888901929060618,99225.0,6.677467014885064,-1.2382530728573045,-0.028627300703663927,0.8334189222047317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2019,1,2019Q1,17,0,0,843.1244,0.2747007409731547,99225.0,6.738299877099552,-1.2884392733493428,0.060832862214487804,-0.05018620049203837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2019,2,2019Q2,18,0,0,853.2051,0.344487468401591,99225.0,6.750171328888255,-1.062798907339335,0.011871451788703524,0.22564036601000792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2019,3,2019Q3,19,0,0,866.3657,0.1789941787719725,99220.0,6.765460687156179,-1.7148307687705893,0.01528935826792388,-0.6520318614312544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2019,4,2019Q4,20,0,0,839.0068,0.2389829158782958,99225.0,6.7334099870426884,-1.4271875420142697,-0.03205070011349065,0.2876432267563196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2020,1,2020Q1,21,0,0,872.3958,0.2965266754229863,99223.0,6.772388832246676,-1.2122513927287955,0.038978845203987866,0.21493614928547422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2020,2,2020Q2,22,1,0,975.3333,0.3023378700017929,99219.0,6.883804024018278,-1.192908012201325,0.11141519177160131,0.019343380527470533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2020,3,2020Q3,23,0,0,992.4582,0.1811552941799163,99223.0,6.901191987629153,-1.7028956910039283,0.0173879636108758,-0.5099876788026034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2020,4,2020Q4,24,0,0,996.126,0.3308305243651072,99225.0,6.90487714111408,-1.1031309091789898,0.0036851534849269285,0.5997647818249385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2021,1,2021Q1,25,0,0,1052.581,0.3108174304167429,99225.0,6.959950116857204,-1.1653374213656493,0.05507297574312364,-0.06220651218665951,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2021,2,2021Q2,26,0,0,1007.7153,0.3512482742468516,99225.0,6.916432819983825,-1.043419027443591,-0.0435172968733788,0.12191839392205828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AGAR MALWA,MADHYA PRADESH,2021,3,2021Q3,27,0,0,1006.0723,0.2886429727077484,99225.0,6.914802687559325,-1.2391062430569686,-0.0016301324245002746,-0.19568721561337754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2021,4,2021Q4,28,0,0,975.0843,0.3260526061058044,99225.0,6.883548955633984,-1.1176342460825714,-0.0312537319253412,0.12147199697439715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2022,1,2022Q1,29,0,0,1069.0241,0.3450938761234283,99225.0,6.975436450566791,-1.0610452224487557,0.09188749493280746,0.056589023633815794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2022,2,2022Q2,30,1,0,1049.9401,0.4058580001195271,99225.0,6.957440375913093,-0.8992910484724492,-0.017996074653698457,0.16175417397630643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2022,3,2022Q3,31,0,0,1069.4476,0.1681770732005436,99225.0,6.975832157742481,-1.7768093421699487,0.018391781829388165,-0.8775182936974995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2022,4,2022Q4,32,0,0,1115.5336,0.3512223561604817,99225.0,7.017984164871283,-1.0434926091807506,0.04215200712880218,0.7333167329891981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2023,1,2023Q1,33,0,0,1040.0878,0.3409055272738139,99225.0,6.948021407037251,-1.0732208161212147,-0.06996275783403227,-0.029728206940464075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2023,2,2023Q2,34,0,0,1074.9925,0.3916134834289551,99225.0,6.980998770437214,-0.9349296537943271,0.032977363399963266,0.13829116232688754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AGAR MALWA,MADHYA PRADESH,2023,3,2023Q3,35,0,0,1130.2457,0.3134200870990753,99223.0,7.031074693901939,-1.1570253302037472,0.05007592346472478,-0.22209567640942007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2023,4,2023Q4,36,0,0,1097.549,0.3840227723121643,99225.0,7.001745497111127,-0.9544527975808134,-0.029329196790811807,0.20257253262293384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2024,1,2024Q1,37,0,0,1212.6592,0.3746824860572815,99225.0,7.1013952073323985,-0.9790109443179802,0.09964971022127145,-0.02455814673716683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2024,2,2024Q2,38,0,0,1188.5549,0.4108905990918477,99225.0,7.0813344825241105,-0.8869975010784212,-0.020060724808288022,0.09201344323955896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2024,3,2024Q3,39,0,0,1217.6717,0.3148341476917266,99225.0,7.105516774094339,-1.152538052253528,0.02418229157022811,-0.2655405511751068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGAR MALWA,MADHYA PRADESH,2024,4,2024Q4,40,0,0,1225.2371,0.4241474270820617,99225.0,7.111705490946563,-0.855319282957283,0.006188716852224552,0.297218769296245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2015,1,2015Q1,1,0,0,23930.1177,1.014936089515686,137886.0,10.082934886873943,0.015810443157755143,,,,,,,,,,
AGRA,UTTAR PRADESH,2015,2,2015Q2,2,0,0,24284.0476,0.7859396735827128,137886.0,10.097616114835573,-0.23960368714608735,0.014681227961629517,-0.25541413030384247,0.0,0.0,,,,,,
AGRA,UTTAR PRADESH,2015,3,2015Q3,3,1,0,25296.869,0.5386074582735697,137827.0,10.138475441919118,-0.6169133328879236,0.04085932708354534,-0.37730964574183623,0.0,0.0,0.0,0.0,,,,
AGRA,UTTAR PRADESH,2015,4,2015Q4,4,0,0,25519.9704,1.1410470008850098,137886.0,10.147255761814161,0.13282226702877198,0.008780319895043576,0.7497355999166956,1.0,0.0,0.0,0.0,0.0,0.0,,
AGRA,UTTAR PRADESH,2016,1,2016Q1,5,0,0,27540.6365,0.9217044711112976,137808.0,10.223454193175142,-0.08044627872680774,0.07619843136098048,-0.2132685457555797,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2016,2,2016Q2,6,0,0,26788.8479,0.7410648862520853,137886.0,10.195778285030936,-0.298318591859,-0.027675908144205508,-0.21787231313219227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2017,2,2017Q2,10,0,0,31599.0285,0.923706312974294,137886.0,10.360913301473332,-0.078279091370595,0.16513501644239525,0.220039500488405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AGRA,UTTAR PRADESH,2017,3,2017Q3,11,0,0,32429.4285,0.771910548210144,137886.0,10.386852412288386,-0.25759195738818097,0.025939110815054178,-0.17931286601758598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2017,4,2017Q4,12,0,0,33028.7272,1.233033339182536,137886.0,10.405163259192387,0.21028794228398942,0.018310846904000755,0.46787989967217036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2018,1,2018Q1,13,0,0,33978.7713,1.130851109822591,137886.0,10.433520664773608,0.12385444270509632,0.028357405581221684,-0.0864334995788931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2018,2,2018Q2,14,0,0,33638.3154,0.8857687513033549,137886.0,10.423450763106915,-0.12017103945290632,-0.01006990166669297,-0.24402548215800263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2018,3,2018Q3,15,1,0,34527.8967,0.6829200585683187,137886.0,10.449551837947702,-0.37991424162794957,0.02610107484078661,-0.25974320217504326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2018,4,2018Q4,16,0,0,35479.1367,1.1428385575612383,137886.0,10.476728289290953,0.13438976198619543,0.02717645134325153,0.514304003614145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2019,1,2019Q1,17,0,0,36433.8053,1.103596806526184,137886.0,10.503279786327239,0.09948038741267752,0.026551497036285454,-0.03490937457351791,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2019,2,2019Q2,18,0,0,37045.0864,0.935384770234426,137886.0,10.519917994915547,-0.06572880766421203,0.01663820858830789,-0.16520919507688955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2019,3,2019Q3,19,0,0,38222.4361,0.6625257730484009,137883.0,10.55120411694526,-0.41018758188229587,0.031286122029714036,-0.34445877421808385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AGRA,UTTAR PRADESH,2019,4,2019Q4,20,0,0,39428.6693,0.9515695571899414,137886.0,10.58227383982154,-0.04859214872634547,0.031069722876278405,0.3615954331559504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2020,1,2020Q1,21,0,0,39178.4368,0.960664431254069,137886.0,10.575907316714256,-0.03908971322991422,-0.006366523107283584,0.009502435496431254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2020,2,2020Q2,22,1,0,40566.459,0.8357839981714884,137886.0,10.610721521751938,-0.1781893084983335,0.034814205037681845,-0.13909959526841928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2020,3,2020Q3,23,0,0,42089.4409,0.6961104273796082,137886.0,10.647575936882003,-0.3608114483752791,0.03685441513006538,-0.18262213987694562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2020,4,2020Q4,24,0,0,43464.8969,0.9325862924257914,137886.0,10.67973193029394,-0.06872188060923413,0.03215599341193709,0.292089567766045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2021,1,2021Q1,25,0,0,44655.724,0.9353472193082174,137886.0,10.706760168471622,-0.06576891049411329,0.02702823817768163,0.0029529701151208426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2021,2,2021Q2,26,1,0,44528.7157,0.9140984018643696,137886.0,10.703912013835453,-0.08872367646778287,-0.0028481546361689425,-0.022954765973669577,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AGRA,UTTAR PRADESH,2021,3,2021Q3,27,0,0,45002.2629,0.7415336767832438,137886.0,10.714490275012704,-0.2976870533968031,0.010578261177251136,-0.20896337692902026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2021,4,2021Q4,28,0,0,45940.0545,1.015368680159251,137886.0,10.735114429832505,0.016236157505871762,0.020624154819801177,0.3139232109026749,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2022,1,2022Q1,29,0,0,46717.6531,1.0466995636622112,137886.0,10.751898787891333,0.04659686890462432,0.016784358058828275,0.030360711398752557,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2022,2,2022Q2,30,0,0,47616.7258,0.9760242501894631,137886.0,10.770960361655586,-0.02324380617322304,0.01906157376425277,-0.06984067507784736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AGRA,UTTAR PRADESH,2022,3,2022Q3,31,1,0,49274.4616,0.5640142417202393,137884.0,10.80518149981063,-0.5709043415688824,0.03422113815504346,-0.5476605353956593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2022,4,2022Q4,32,0,0,50159.0615,1.0185033877690632,137886.0,10.822974401382606,0.019315633997977928,0.017792901571976216,0.5902199755668603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2023,1,2023Q1,33,0,0,49583.007,1.0088626344998677,137886.0,10.811423621202092,0.009814316157913115,-0.011550780180513698,-0.009501317840064813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2023,2,2023Q2,34,0,0,50522.505,1.042139987150828,137886.0,10.830193952521828,0.04223538288097457,0.018770331319736044,0.032421066723061456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2023,3,2023Q3,35,0,0,52373.8737,0.838548501332601,137886.0,10.866182245765684,-0.17489103006240314,0.03598829324385555,-0.2171264129433777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AGRA,UTTAR PRADESH,2023,4,2023Q4,36,0,0,53604.2465,1.066838224728902,137886.0,10.889402224731404,0.06563625409157253,0.023219978965720145,0.24052728415397567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2024,1,2024Q1,37,0,0,56132.5199,1.0768447915712993,137886.0,10.935488415750935,0.07496348398672806,0.0460861910195316,0.009327229895155525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2024,2,2024Q2,38,0,0,55928.3882,1.1081592241923015,137886.0,10.931845249082464,0.10360227262713285,-0.0036431666684713093,0.028638788640404797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2024,3,2024Q3,39,0,0,58135.6897,0.7818695505460104,137886.0,10.970552235787405,-0.2447891989833825,0.038706986704941215,-0.34839147161051537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGRA,UTTAR PRADESH,2024,4,2024Q4,40,0,0,58813.8524,1.162630597750346,137886.0,10.982149693827505,0.15154494305662805,0.01159745804010015,0.39633414204001055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AHMADABAD,GUJARAT,2015,1,2015Q1,1,0,0,133867.616,0.7010588447252909,318779.0,11.804614120338513,-0.35373805407439296,,,,,,,,,,
AHMADABAD,GUJARAT,2015,2,2015Q2,2,0,0,128014.1434,0.6291431983311971,318678.0,11.759903843716437,-0.46180818648664046,-0.044710276622076606,-0.1080701324122475,0.0,0.0,,,,,,
AHMADABAD,GUJARAT,2015,3,2015Q3,3,0,0,133636.5806,0.5390809178352356,318480.0,11.802886792445696,-0.6160363028068547,0.04298294872925901,-0.15422811632021427,0.0,0.0,0.0,0.0,,,,
AHMADABAD,GUJARAT,2015,4,2015Q4,4,0,0,135820.7378,0.7105205853780111,318701.0,11.8190985534615,-0.34035092950532203,0.01621176101580346,0.2756853733015327,0.0,0.0,0.0,0.0,0.0,0.0,,
AHMADABAD,GUJARAT,2016,1,2016Q1,5,0,0,144823.9789,0.7056246995925903,307238.0,11.883281250271736,-0.34725558911666415,0.0641826968102368,-0.006904659611342123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
