gadm_district,gadm_state,year,month,mean_radiance,pixel_count
Adilabad,Telangana,2015,1,0.17119558155536652,158536
Agar Malwa,Madhya Pradesh,2015,1,0.1660551279783249,33071
Agra,Uttar Pradesh,2015,1,0.8448621034622192,45962
Ahmadabad,Gujarat,2015,1,0.7017460465431213,106251
Ahmadnagar,Maharashtra,2015,1,0.2792277932167053,183933
Aizawl,Mizoram,2015,1,0.07640992105007172,36846
Ajmer,Rajasthan,2015,1,0.37838298082351685,111012
Akola,Maharashtra,2015,1,0.2875804603099823,53820
Alappuzha,Kerala,2015,1,0.25719815492630005,18909
Aligarh,Uttar Pradesh,2015,1,0.5160458087921143,39725
Alipurduar,West Bengal,2015,1,0.36136263608932495,22713
Alirajpur,Madhya Pradesh,2015,1,0.19098567962646484,30091
Allahabad,Uttar Pradesh,2015,1,0.7674912810325623,45581
Almora,Uttarakhand,2015,1,0.1496286541223526,33366
Alwar,Rajasthan,2015,1,1.0140150785446167,73079
Ambala,Haryana,2015,1,0.6614881157875061,23312
Ambedkar Nagar,Uttar Pradesh,2015,1,0.30583953857421875,26175
Amethi,Uttar Pradesh,2015,1,0.26932111382484436,32892
Amravati,Maharashtra,2015,1,0.2286834865808487,128847
Amreli,Gujarat,2015,1,0.32201501727104187,65473
Amritsar,Punjab,2015,1,1.3187614679336548,28907
Amroha,Uttar Pradesh,2015,1,0.4578135907649994,29386
Anand,Gujarat,2015,1,0.6029987335205078,28032
Anantapur,Andhra Pradesh,2015,1,0.2015441507101059,152745
Anantnag,Jammu and Kashmir,2015,1,0.1851288229227066,27051
Anjaw,Arunachal Pradesh,2015,1,0.05753057450056076,54790
Anugul,Odisha,2015,1,0.4376976788043976,75307
Anuppur,Madhya Pradesh,2015,1,0.3984769284725189,21247
Araria,Bihar,2015,1,0.3137352764606476,24804
Aravalli,Gujarat,2015,1,0.2735072076320648,33990
Ariyalur,Tamil Nadu,2015,1,0.35732921957969666,17931
Arwal,Bihar,2015,1,0.28276190161705017,6720
Ashoknagar,Madhya Pradesh,2015,1,0.17232070863246918,36015
Auraiya,Uttar Pradesh,2015,1,0.6678463816642761,23969
Aurangabad,Bihar,2015,1,0.011785941198468208,3365460
Azamgarh,Uttar Pradesh,2015,1,0.4008934497833252,39968
Badgam,Jammu and Kashmir,2015,1,0.33799028396606445,11932
Bagalkot,Karnataka,2015,1,0.24083034694194794,74380
Bageshwar,Uttarakhand,2015,1,0.11458778381347656,25217
Baghpat,Uttar Pradesh,2015,1,0.7694630026817322,10875
Bahraich,Uttar Pradesh,2015,1,0.09095868468284607,60896
Baksa,Assam,2015,1,0.2421051412820816,21514
Balaghat,Madhya Pradesh,2015,1,0.08821536600589752,93515
Balangir,Odisha,2015,1,0.2614900469779968,53287
Baleshwar,Odisha,2015,1,0.2656571567058563,60380
Ballia,Uttar Pradesh,2015,1,0.3602460026741028,35444
Balod,Chhattisgarh,2015,1,0.18457084894180298,26133
Baloda Bazar,Chhattisgarh,2015,1,0.4555000960826874,48168
Balrampur,Chhattisgarh,2015,1,0.01850816234946251,558372
Banas Kantha,Gujarat,2015,1,0.3600797951221466,90099
Banda,Uttar Pradesh,2015,1,0.13731072843074799,48586
Bandipore,Jammu and Kashmir,2015,1,0.17284278571605682,24265
Bangalore,Karnataka,2015,1,12.149563789367676,16958
Bangalore Rural,Karnataka,2015,1,0.8554064631462097,29106
Banka,Bihar,2015,1,0.2557487189769745,23680
Bankura,West Bengal,2015,1,0.4448210299015045,68355
Banswara,Rajasthan,2015,1,0.33931854367256165,40768
Barabanki,Uttar Pradesh,2015,1,0.2911984920501709,45616
Baramulla,Jammu and Kashmir,2015,1,0.18908360600471497,29725
Baran,Rajasthan,2015,1,0.4249511957168579,71914
Barddhaman,West Bengal,2015,1,0.9947594404220581,89539
Bareilly,Uttar Pradesh,2015,1,0.5413185358047485,38247
Bargarh,Odisha,2015,1,0.16420768201351166,75521
Barmer,Rajasthan,2015,1,0.1634831428527832,297235
Barnala,Punjab,2015,1,0.5866038203239441,13680
Barpeta,Assam,2015,1,0.2485448271036148,21544
Barwani,Madhya Pradesh,2015,1,0.13949152827262878,52923
Bastar,Chhattisgarh,2015,1,0.17235711216926575,58079
Basti,Uttar Pradesh,2015,1,0.5298624038696289,21294
Bathinda,Punjab,2015,1,0.7843577861785889,35100
Bauda,Odisha,2015,1,0.06285636126995087,36683
Begusarai,Bihar,2015,1,0.46354708075523376,23876
Belgaum,Karnataka,2015,1,0.27930688858032227,126568
Bellary,Karnataka,2015,1,0.33640894293785095,110466
Bemetara,Chhattisgarh,2015,1,0.41121581196784973,32398
Betul,Madhya Pradesh,2015,1,0.12365647405385971,89466
Bhadrak,Odisha,2015,1,0.3786076009273529,22386
Bhagalpur,Bihar,2015,1,0.6497078537940979,24200
Bhandara,Maharashtra,2015,1,0.11918387562036514,68863
Bharatpur,Rajasthan,2015,1,0.5802704095840454,56604
Bharuch,Gujarat,2015,1,1.1765706539154053,48799
Bhavnagar,Gujarat,2015,1,0.39319631457328796,69180
Bhilwara,Rajasthan,2015,1,0.4838164746761322,79921
Bhind,Madhya Pradesh,2015,1,0.27774256467819214,48108
Bhiwani,Haryana,2015,1,0.47382310032844543,40221
Bhojpur,Bihar,2015,1,0.38128983974456787,19460
Bhopal,Madhya Pradesh,2015,1,1.2600938081741333,22613
Bid,Maharashtra,2015,1,0.23995853960514069,103948
Bidar,Karnataka,2015,1,0.38759946823120117,48952
Bijapur,Chhattisgarh,2015,1,0.020073818042874336,1099728
Bijnor,Uttar Pradesh,2015,1,0.41019895672798157,41768
Bikaner,Rajasthan,2015,1,0.20842033624649048,246835
Bilaspur,Chhattisgarh,2015,1,0.011460909619927406,3785696
Birbhum,West Bengal,2015,1,0.4542759358882904,57204
Bishnupur,Manipur,2015,1,0.21291300654411316,5012
Bokaro,Jharkhand,2015,1,1.2475939989089966,28380
Bongaigaon,Assam,2015,1,0.276885449886322,11655
Botad,Gujarat,2015,1,0.2713949382305145,19040
Budaun,Uttar Pradesh,2015,1,0.24851229786872864,44384
Bulandshahr,Uttar Pradesh,2015,1,0.7050735354423523,33371
Buldana,Maharashtra,2015,1,0.2197399139404297,76587
Bundi,Rajasthan,2015,1,0.35505324602127075,54569
Burhanpur,Madhya Pradesh,2015,1,0.13347725570201874,25316
Buxar,Bihar,2015,1,0.28599226474761963,17808
Cachar,Assam,2015,1,0.18054959177970886,37209
Chamba,Himachal Pradesh,2015,1,0.15322227776050568,64467
Chamoli,Uttarakhand,2015,1,0.1729285567998886,71455
Champawat,Uttarakhand,2015,1,0.12258990854024887,14572
Champhai,Mizoram,2015,1,0.03739865869283676,26421
Chamrajnagar,Karnataka,2015,1,0.1881992220878601,57581
Chandauli,Uttar Pradesh,2015,1,0.4388584494590759,25597
Chandel,Manipur,2015,1,0.025585535913705826,30203
Chandigarh,Chandigarh,2015,1,10.437847137451172,1152
Chandrapur,Maharashtra,2015,1,0.29317185282707214,87501
Changlang,Arunachal Pradesh,2015,1,0.05954793840646744,68532
Chatra,Jharkhand,2015,1,0.06677761673927307,44585
Chennai,Tamil Nadu,2015,1,17.613689422607422,1485
Chhatarpur,Madhya Pradesh,2015,1,0.16694705188274384,109121
Chhindwara,Madhya Pradesh,2015,1,0.15837456285953522,89810
Chhota Udaipur,Gujarat,2015,1,0.21792438626289368,32954
Chikballapura,Karnataka,2015,1,0.4202960133552551,36516
Chikmagalur,Karnataka,2015,1,0.14712196588516235,72949
Chirang,Assam,2015,1,0.4534362256526947,13832
Chitradurga,Karnataka,2015,1,0.22158704698085785,84579
Chitrakoot,Uttar Pradesh,2015,1,0.14099912345409393,31728
Chittaurgarh,Rajasthan,2015,1,0.42007976770401,95763
Chittoor,Andhra Pradesh,2015,1,0.2610643804073334,157019
Churachandpur,Manipur,2015,1,0.04484918713569641,39254
Churu,Rajasthan,2015,1,0.21986576914787292,186783
Coimbatore,Tamil Nadu,2015,1,0.6935691833496094,36126
Cuddalore,Tamil Nadu,2015,1,0.6592013239860535,40991
Cuttack,Odisha,2015,1,0.5322205424308777,54843
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2015,1,1.6798701286315918,5700
Dahod,Gujarat,2015,1,0.3006986379623413,38804
Dakshin Dinajpur,West Bengal,2015,1,0.4541076123714447,21000
Dakshina Kannada,Karnataka,2015,1,0.4839653968811035,37645
Daman,Daman and Diu,2015,1,6.2820329666137695,546
Damoh,Madhya Pradesh,2015,1,0.1992214173078537,66031
Dantewada,Chhattisgarh,2015,1,0.13227501511573792,34514
Darbhanga,Bihar,2015,1,0.3794875144958496,24957
Darjiling,West Bengal,2015,1,0.2936280369758606,40016
Darrang,Assam,2015,1,0.265552818775177,17854
Datia,Madhya Pradesh,2015,1,0.2929084599018097,29514
Dausa,Rajasthan,2015,1,0.7401805520057678,45526
Davanagere,Karnataka,2015,1,0.24504882097244263,80508
Debagarh,Odisha,2015,1,0.10303723067045212,26152
Dehradun,Uttarakhand,2015,1,0.5764408111572266,44322
Deoghar,Jharkhand,2015,1,0.5881476402282715,20720
Deoria,Uttar Pradesh,2015,1,0.4387129247188568,27675
Devbhumi Dwarka,Gujarat,2015,1,0.5749267935752869,44345
Dewas,Madhya Pradesh,2015,1,0.24824775755405426,73135
Dhalai,Tripura,2015,1,0.16999562084674835,22822
Dhamtari,Chhattisgarh,2015,1,0.15768790245056152,43497
Dhanbad,Jharkhand,2015,1,2.2123863697052,17888
Dhar,Madhya Pradesh,2015,1,0.23699000477790833,80438
Dharmapuri,Tamil Nadu,2015,1,0.21852800250053406,46264
Dharwad,Karnataka,2015,1,0.45536008477211,32037
Dhaulpur,Rajasthan,2015,1,0.3055947721004486,36139
Dhemaji,Assam,2015,1,0.07118631154298782,45359
Dhenkanal,Odisha,2015,1,0.5425212979316711,37517
Dhubri,Assam,2015,1,0.13843536376953125,39677
Dhule,Maharashtra,2015,1,0.1796819567680359,78321
Dibang Valley,Arunachal Pradesh,2015,1,0.04865386709570885,70127
Dibrugarh,Assam,2015,1,1.4603074789047241,32854
Dima Hasao,Assam,2015,1,0.07937458157539368,46465
Dimapur,Nagaland,2015,1,0.6668611764907837,9048
Dindigul,Tamil Nadu,2015,1,0.32867753505706787,49893
Dindori,Madhya Pradesh,2015,1,0.038243308663368225,79109
Diu,Daman and Diu,2015,1,1.814115285873413,260
Doda,Jammu and Kashmir,2015,1,0.15743039548397064,31320
Dumka,Jharkhand,2015,1,0.191444531083107,31512
Dungarpur,Rajasthan,2015,1,0.23821458220481873,40590
Durg,Chhattisgarh,2015,1,1.3216859102249146,23808
East Garo Hills,Meghalaya,2015,1,0.1391352266073227,22156
East Godavari,Andhra Pradesh,2015,1,0.4833584129810333,106911
East Kameng,Arunachal Pradesh,2015,1,0.035137664526700974,37373
East Khasi Hills,Meghalaya,2015,1,0.34515002369880676,26460
East Nimar,Madhya Pradesh,2015,1,0.18491871654987335,59981
East Siang,Arunachal Pradesh,2015,1,0.0636543408036232,39583
East Sikkim,Sikkim,2015,1,0.4127819240093231,8070
Ernakulam,Kerala,2015,1,0.9996484518051147,19511
Erode,Tamil Nadu,2015,1,0.34127357602119446,58387
Etah,Uttar Pradesh,2015,1,0.2112528681755066,30610
Etawah,Uttar Pradesh,2015,1,0.9647430777549744,18669
Faizabad,Uttar Pradesh,2015,1,0.4182336628437042,20364
Faridabad,Haryana,2015,1,1.7029237747192383,17710
Faridkot,Punjab,2015,1,0.5308300256729126,15904
Farrukhabad,Uttar Pradesh,2015,1,0.2500024437904358,20360
Fatehabad,Haryana,2015,1,0.4266134202480316,24742
Fatehgarh Sahib,Punjab,2015,1,0.4979039132595062,15004
Fatehpur,Uttar Pradesh,2015,1,0.21257555484771729,51197
Fazilka,Punjab,2015,1,0.6556683778762817,24252
Firozabad,Uttar Pradesh,2015,1,0.7849228978157043,31819
Firozpur,Punjab,2015,1,0.5626683235168457,34048
Gadag,Karnataka,2015,1,0.21123471856117249,42220
Gajapati,Odisha,2015,1,0.0920477956533432,33348
Ganderbal,Jammu and Kashmir,2015,1,0.18563106656074524,14697
Gandhinagar,Gujarat,2015,1,1.3803412914276123,17702
Ganganagar,Rajasthan,2015,1,0.2172170728445053,144219
Ganjam,Odisha,2015,1,0.2770514190196991,79343
Garhchiroli,Maharashtra,2015,1,0.06025845929980278,138588
Garhwa,Jharkhand,2015,1,0.05399014428257942,41412
Garhwal,Uttarakhand,2015,1,0.19980041682720184,52207
Gariaband,Chhattisgarh,2015,1,0.06388922035694122,54849
Gautam Buddha Nagar,Uttar Pradesh,2015,1,3.760209083557129,16352
Gaya,Bihar,2015,1,0.37347525358200073,50710
Ghaziabad,Uttar Pradesh,2015,1,2.666919231414795,9300
Ghazipur,Uttar Pradesh,2015,1,0.43807485699653625,30772
Gir Somnath,Gujarat,2015,1,0.7803259491920471,18682
Giridih,Jharkhand,2015,1,0.27082449197769165,47047
Goalpara,Assam,2015,1,0.39800000190734863,19820
Godda,Jharkhand,2015,1,0.29060494899749756,20051
Golaghat,Assam,2015,1,0.3212145268917084,58046
Gomati,Tripura,2015,1,0.2771673798561096,20564
Gonda,Uttar Pradesh,2015,1,0.2870529592037201,42833
Gondiya,Maharashtra,2015,1,0.17936034500598907,43351
Gopalganj,Bihar,2015,1,0.23014205694198608,25268
Gorakhpur,Uttar Pradesh,2015,1,0.9303584098815918,27401
Gulbarga,Karnataka,2015,1,0.3729921281337738,99450
Gumla,Jharkhand,2015,1,0.0779695138335228,51175
Guna,Madhya Pradesh,2015,1,0.25984859466552734,66295
Guntur,Andhra Pradesh,2015,1,0.3599415719509125,107631
Gurdaspur,Punjab,2015,1,0.6865652203559875,25137
Gurgaon,Haryana,2015,1,3.5176584720611572,11808
Gwalior,Madhya Pradesh,2015,1,0.7113173007965088,36414
Hailakandi,Assam,2015,1,0.1387830525636673,15736
Hamirpur,Himachal Pradesh,2015,1,0.008157171308994293,1520988
Hanumangarh,Rajasthan,2015,1,0.1518116146326065,106210
Haora,West Bengal,2015,1,1.652637243270874,17018
Hapur,Uttar Pradesh,2015,1,1.0761586427688599,12480
Harda,Madhya Pradesh,2015,1,0.1794068068265915,28118
Hardoi,Uttar Pradesh,2015,1,0.26178687810897827,59455
Hardwar,Uttarakhand,2015,1,0.8572279810905457,26010
Hassan,Karnataka,2015,1,0.26287493109703064,64652
Hathras,Uttar Pradesh,2015,1,0.44663354754447937,20740
Haveri,Karnataka,2015,1,0.27808892726898193,41301
Hazaribagh,Jharkhand,2015,1,0.40336874127388,47062
Hingoli,Maharashtra,2015,1,0.191280335187912,45113
Hisar,Haryana,2015,1,0.4859195947647095,41655
Hoshangabad,Madhya Pradesh,2015,1,0.16412538290023804,65686
Hoshiarpur,Punjab,2015,1,0.26517629623413086,48108
Hugli,West Bengal,2015,1,0.9156177639961243,36632
Hyderabad,Telangana,2015,1,39.836856842041016,1591
Idukki,Kerala,2015,1,0.07999000698328018,48043
Imphal East,Manipur,2015,1,0.05040154978632927,30681
Imphal West,Manipur,2015,1,0.38498014211654663,6550
Indore,Madhya Pradesh,2015,1,1.1013392210006714,36036
Jabalpur,Madhya Pradesh,2015,1,0.5388462543487549,45114
Jagatsinghapur,Odisha,2015,1,0.7330397367477417,18232
Jaintia Hills,Meghalaya,2015,1,0.16923268139362335,37703
Jaipur,Rajasthan,2015,1,1.17716383934021,113531
Jaisalmer,Rajasthan,2015,1,0.12030620872974396,359971
Jajapur,Odisha,2015,1,0.9320899248123169,32461
Jalandhar,Punjab,2015,1,0.8202343583106995,33228
Jalaun,Uttar Pradesh,2015,1,0.3055625855922699,40260
Jalgaon,Maharashtra,2015,1,0.23363567888736725,108085
Jalna,Maharashtra,2015,1,0.20131027698516846,74679
Jalor,Rajasthan,2015,1,0.15269529819488525,132820
Jalpaiguri,West Bengal,2015,1,0.5769758224487305,28160
Jammu,Jammu and Kashmir,2015,1,1.350050687789917,28482
Jamnagar,Gujarat,2015,1,1.0130802392959595,68684
Jamtara,Jharkhand,2015,1,0.27099111676216125,18000
Jamui,Bihar,2015,1,0.14212916791439056,35873
Janjgir-Champa,Chhattisgarh,2015,1,0.9208199977874756,34404
Jashpur,Chhattisgarh,2015,1,0.1287764310836792,55853
Jaunpur,Uttar Pradesh,2015,1,0.39016345143318176,45386
Jehanabad,Bihar,2015,1,0.6877827048301697,7216
Jhabua,Madhya Pradesh,2015,1,0.2966940701007843,28724
Jhajjar,Haryana,2015,1,0.7175769209861755,21320
Jhalawar,Rajasthan,2015,1,0.2723565697669983,96211
Jhansi,Uttar Pradesh,2015,1,0.3975749611854553,54602
Jharsuguda,Odisha,2015,1,0.6762608289718628,26562
Jhunjhunun,Rajasthan,2015,1,0.6491749882698059,54438
Jind,Haryana,2015,1,0.37798091769218445,37422
Jodhpur,Rajasthan,2015,1,0.4746328890323639,212925
Jorhat,Assam,2015,1,0.2598191201686859,31347
Junagadh,Gujarat,2015,1,0.3254780173301697,71836
Kabeerdham,Chhattisgarh,2015,1,0.4113978445529938,35397
Kachchh,Gujarat,2015,1,0.20235639810562134,398510
Kaimur,Bihar,2015,1,0.2501249313354492,28575
Kaithal,Haryana,2015,1,0.5602142810821533,23100
Kalahandi,Odisha,2015,1,0.12069430202245712,92410
Kamrup,Assam,2015,1,0.30566293001174927,42556
Kamrup Metropolitan,Assam,2015,1,1.3176543712615967,8245
Kancheepuram,Tamil Nadu,2015,1,1.7116672992706299,38233
Kandhamal,Odisha,2015,1,0.045269910246133804,69246
Kangra,Himachal Pradesh,2015,1,0.18087707459926605,67451
Kannauj,Uttar Pradesh,2015,1,0.6679056882858276,18870
Kanniyakumari,Tamil Nadu,2015,1,0.5923246145248413,13968
Kannur,Kerala,2015,1,0.1535470187664032,27939
Kanpur Dehat,Uttar Pradesh,2015,1,0.4738902747631073,28836
Kanpur Nagar,Uttar Pradesh,2015,1,0.9138408303260803,41072
Kapurthala,Punjab,2015,1,0.35950082540512085,29568
Karaikal,Puducherry,2015,1,1.7946889400482178,1591
Karauli,Rajasthan,2015,1,0.6223032474517822,50848
Karbi Anglong,Assam,2015,1,0.09804528951644897,108942
Kargil,Jammu and Kashmir,2015,1,0.09034944325685501,246560
Karimganj,Assam,2015,1,0.29526039958000183,14632
Karimnagar,Telangana,2015,1,0.3134628236293793,115368
Karnal,Haryana,2015,1,0.9540421366691589,23408
Karur,Tamil Nadu,2015,1,0.3632925748825073,26730
Kasaragod,Kerala,2015,1,0.09764181077480316,24328
Kasganj,Uttar Pradesh,2015,1,0.20477530360221863,21475
Kathua,Jammu and Kashmir,2015,1,0.5269585251808167,30245
Katihar,Bihar,2015,1,0.24926553666591644,34650
Katni,Madhya Pradesh,2015,1,0.29152795672416687,55460
Kaushambi,Uttar Pradesh,2015,1,0.9288390874862671,24455
Kendrapara,Odisha,2015,1,0.26317650079727173,24804
Kendujhar,Odisha,2015,1,0.2949427664279938,79482
Khagaria,Bihar,2015,1,0.19538293778896332,16099
Khammam,Telangana,2015,1,0.11962751299142838,215552
Kheda,Gujarat,2015,1,0.38415709137916565,48640
Khordha,Odisha,2015,1,0.49561262130737305,50504
Khowai,Tripura,2015,1,0.45275595784187317,10167
Khunti,Jharkhand,2015,1,0.09624316543340683,28540
Kinnaur,Himachal Pradesh,2015,1,0.13163328170776367,71873
Kiphire,Nagaland,2015,1,0.05872022733092308,12385
Kishanganj,Bihar,2015,1,0.25388696789741516,25215
Kishtwar,Jammu and Kashmir,2015,1,0.11817505955696106,96502
Koch Bihar,West Bengal,2015,1,0.43810561299324036,40320
Kodagu,Karnataka,2015,1,0.0831710696220398,42481
Kodarma,Jharkhand,2015,1,0.3526886999607086,14442
Kohima,Nagaland,2015,1,0.17450042068958282,11930
Kokrajhar,Assam,2015,1,0.2830948829650879,31145
Kolar,Karnataka,2015,1,0.6555014252662659,36180
Kolasib,Mizoram,2015,1,0.09828236699104309,12232
Kolhapur,Maharashtra,2015,1,0.2109839767217636,83578
Kolkata,West Bengal,2015,1,23.728700637817383,1122
Kollam,Kerala,2015,1,0.37279796600341797,18292
Kondagaon,Chhattisgarh,2015,1,0.07204236090183258,43014
Koppal,Karnataka,2015,1,0.2904244661331177,52960
Koraput,Odisha,2015,1,0.17399795353412628,77247
Korba,Chhattisgarh,2015,1,0.6037108302116394,54856
Koriya,Chhattisgarh,2015,1,0.13449232280254364,64855
Kota,Rajasthan,2015,1,0.6091107130050659,72303
Kottayam,Kerala,2015,1,0.27828705310821533,16206
Kozhikode,Kerala,2015,1,0.15015438199043274,23773
Krishna,Andhra Pradesh,2015,1,0.2570606470108032,130660
Krishnagiri,Tamil Nadu,2015,1,0.30522167682647705,51878
Kulgam,Jammu and Kashmir,2015,1,0.15890976786613464,14529
Kullu,Himachal Pradesh,2015,1,0.1606592983007431,58047
Kupwara,Jammu and Kashmir,2015,1,0.1735483705997467,26987
Kurnool,Andhra Pradesh,2015,1,0.20515795052051544,142382
Kurukshetra,Haryana,2015,1,0.6066285371780396,19760
Kurung Kumey,Arunachal Pradesh,2015,1,0.03167572245001793,52455
Kushinagar,Uttar Pradesh,2015,1,0.14445506036281586,38949
Lahul & Spiti,Himachal Pradesh,2015,1,0.09542538225650787,199462
Lakhimpur,Assam,2015,1,0.1294649839401245,36672
Lakhimpur Kheri,Uttar Pradesh,2015,1,0.2162947803735733,75118
Lakhisarai,Bihar,2015,1,0.3327415883541107,11745
Lakshadweep,Lakshadweep,2015,1,0.0004112185270059854,319222
Lalitpur,Uttar Pradesh,2015,1,0.1661439687013626,49997
Latehar,Jharkhand,2015,1,0.09280597418546677,41180
Latur,Maharashtra,2015,1,0.22214075922966003,61744
Lawangtlai,Mizoram,2015,1,0.028171014040708542,20782
Leh (Ladakh),Jammu and Kashmir,2015,1,0.11553820967674255,540401
Lohardaga,Jharkhand,2015,1,0.22005724906921387,12753
Lohit,Arunachal Pradesh,2015,1,0.03256922587752342,43842
Longding,Arunachal Pradesh,2015,1,0.2067992389202118,10285
Longleng,Nagaland,2015,1,0.10078009963035583,6653
Lower Dibang Valley,Arunachal Pradesh,2015,1,0.03898080438375473,51933
Lower Subansiri,Arunachal Pradesh,2015,1,0.05867650732398033,39290
Lucknow,Uttar Pradesh,2015,1,3.118764877319336,25122
Ludhiana,Punjab,2015,1,1.5218122005462646,26640
Lunglei,Mizoram,2015,1,0.03442725911736488,41563
Madhepura,Bihar,2015,1,0.27884480357170105,20049
Madhubani,Bihar,2015,1,0.27130576968193054,35098
Madurai,Tamil Nadu,2015,1,0.4105996787548065,43258
Maharajganj,Uttar Pradesh,2015,1,0.3014075756072998,27806
Mahasamund,Chhattisgarh,2015,1,0.25065815448760986,54425
Mahbubnagar,Telangana,2015,1,0.36219799518585205,161523
Mahe,Puducherry,2015,1,0.08075111359357834,2250
Mahendragarh,Haryana,2015,1,0.5090336203575134,19360
Mahesana,Gujarat,2015,1,0.4810734689235687,55372
Mahisagar,Gujarat,2015,1,0.26109760999679565,21228
Mahoba,Uttar Pradesh,2015,1,0.275404691696167,28555
Mainpuri,Uttar Pradesh,2015,1,0.7003213167190552,23530
Malappuram,Kerala,2015,1,0.12830141186714172,34676
Maldah,West Bengal,2015,1,0.5524764657020569,36040
Malkangiri,Odisha,2015,1,0.08049289137125015,56625
Mamit,Mizoram,2015,1,0.04857434332370758,23512
Mandi,Himachal Pradesh,2015,1,0.2024974822998047,37758
Mandla,Madhya Pradesh,2015,1,0.08520457148551941,56166
Mandsaur,Madhya Pradesh,2015,1,0.18234992027282715,60981
Mandya,Karnataka,2015,1,0.38430294394493103,48441
Mansa,Punjab,2015,1,0.37197405099868774,23667
Mathura,Uttar Pradesh,2015,1,0.9213293790817261,29736
Mau,Uttar Pradesh,2015,1,0.6492383480072021,17738
Mayurbhanj,Odisha,2015,1,0.16474568843841553,114795
Medak,Telangana,2015,1,0.5647279024124146,84854
Meerut,Uttar Pradesh,2015,1,1.4748629331588745,21082
Mewat,Haryana,2015,1,0.3676808774471283,19305
Mirzapur,Uttar Pradesh,2015,1,0.25377196073532104,42829
Moga,Punjab,2015,1,0.7687913179397583,18375
Mokokchung,Nagaland,2015,1,0.15426261723041534,15704
Mon,Nagaland,2015,1,0.08935175836086273,20301
Moradabad,Uttar Pradesh,2015,1,0.9672643542289734,17820
Morbi,Gujarat,2015,1,0.4353216886520386,43800
Morena,Madhya Pradesh,2015,1,0.18633055686950684,79914
Morigaon,Assam,2015,1,0.24301670491695404,16276
Muktsar,Punjab,2015,1,0.5752578973770142,25392
Mumbai City,Maharashtra,2015,1,14.547314643859863,920
Mumbai Suburban,Maharashtra,2015,1,13.985818862915039,3468
Mungeli,Chhattisgarh,2015,1,0.5181102156639099,27490
Munger,Bihar,2015,1,0.35996273159980774,13935
Murshidabad,West Bengal,2015,1,0.5115868449211121,61650
Muzaffarnagar,Uttar Pradesh,2015,1,0.7177126407623291,27136
Muzaffarpur,Bihar,2015,1,0.4980233609676361,25194
Mysore,Karnataka,2015,1,0.577216625213623,64850
Nabarangapur,Odisha,2015,1,0.06822885572910309,56026
Nadia,West Bengal,2015,1,0.6435257196426392,47817
Nagaon,Assam,2015,1,0.252852201461792,52377
Nagappattinam,Tamil Nadu,2015,1,0.3642970621585846,26248
Nagaur,Rajasthan,2015,1,0.3498847782611847,168792
Nagpur,Maharashtra,2015,1,0.6615222096443176,93505
Nainital,Uttarakhand,2015,1,0.25789570808410645,41496
Nalanda,Bihar,2015,1,0.536980390548706,21960
Nalbari,Assam,2015,1,0.283877968788147,9933
Nalgonda,Telangana,2015,1,0.3321695625782013,122029
Namakkal,Tamil Nadu,2015,1,0.6114729642868042,27198
Namsai,Arunachal Pradesh,2015,1,0.13226288557052612,4481
Nanded,Maharashtra,2015,1,0.15136466920375824,138663
Nandurbar,Maharashtra,2015,1,0.1690400242805481,71451
Narayanpur,Chhattisgarh,2015,1,0.03199458122253418,33235
Narmada,Gujarat,2015,1,0.18934425711631775,23256
Narsimhapur,Madhya Pradesh,2015,1,0.33967143297195435,44037
Nashik,Maharashtra,2015,1,0.45718735456466675,124727
Navsari,Gujarat,2015,1,0.3573504686355591,22302
Nawada,Bihar,2015,1,0.18937547504901886,26949
Nayagarh,Odisha,2015,1,0.12909895181655884,38522
Neemuch,Madhya Pradesh,2015,1,0.23892024159431458,42120
Nellore,Andhra Pradesh,2015,1,0.36640170216560364,111681
Nicobar Islands,Andaman and Nicobar,2015,1,0.0029183041770011187,177096
Nizamabad,Telangana,2015,1,0.3571872115135193,62265
North 24 Parganas,West Bengal,2015,1,0.9117652177810669,75647
North Garo Hills,Meghalaya,2015,1,0.2124297171831131,6367
North Goa,Goa,2015,1,0.8063677549362183,18809
North Sikkim,Sikkim,2015,1,0.10833939909934998,33801
North Tripura,Tripura,2015,1,0.2678878903388977,13503
North and Middle Andaman,Andaman and Nicobar,2015,1,0.002990647219121456,269216
Nuapada,Odisha,2015,1,0.12808667123317719,33779
Osmanabad,Maharashtra,2015,1,0.1398792564868927,91691
Pakur,Jharkhand,2015,1,0.20920483767986298,18298
Palakkad,Kerala,2015,1,0.18143507838249207,45691
Palamu,Jharkhand,2015,1,0.16851063072681427,40151
Palghar,Maharashtra,2015,1,0.6805592179298401,47441
Pali,Rajasthan,2015,1,0.18735070526599884,159888
Palwal,Haryana,2015,1,0.7351303696632385,9360
Panch Mahals,Gujarat,2015,1,0.431735634803772,27661
Panchkula,Haryana,2015,1,0.9873153567314148,9506
Panipat,Haryana,2015,1,2.4535984992980957,10240
Panna,Madhya Pradesh,2015,1,0.09077973663806915,64021
Papum Pare,Arunachal Pradesh,2015,1,0.12481332570314407,40847
Parbhani,Maharashtra,2015,1,0.2755242586135864,58911
Pashchim Champaran,Bihar,2015,1,0.1722610890865326,50051
Pashchim Medinipur,West Bengal,2015,1,0.4102083146572113,92127
