gadm_district,gadm_state,year,month,mean_radiance,pixel_count
Bharuch,Gujarat,2018,2,1.06792151927948,48800.0
Bharuch,Gujarat,2018,3,1.037753939628601,48800.0
Bharuch,Gujarat,2018,4,1.101456642150879,48800.0
Bharuch,Gujarat,2018,5,1.0557737350463867,48800.0
Bharuch,Gujarat,2018,6,0.8904752135276794,48800.0
Bharuch,Gujarat,2018,7,1.372644066810608,48800.0
Bharuch,Gujarat,2018,8,0.7680842280387878,48800.0
Bharuch,Gujarat,2018,9,1.043725609779358,48800.0
Bharuch,Gujarat,2018,10,1.0363849401474,48800.0
Bharuch,Gujarat,2018,11,1.1504223346710205,48800.0
Bharuch,Gujarat,2018,12,1.229088544845581,48800.0
Bharuch,Gujarat,2019,1,1.1848468780517578,48800.0
Bharuch,Gujarat,2019,2,1.1340951919555664,48800.0
Bharuch,Gujarat,2019,3,1.1971882581710815,48800.0
Bharuch,Gujarat,2019,4,1.3058996200561523,48800.0
Bharuch,Gujarat,2019,5,1.1905574798583984,48800.0
Bharuch,Gujarat,2019,6,1.0992307662963867,48800.0
Bharuch,Gujarat,2019,7,0.8560910224914551,48796.0
Bharuch,Gujarat,2019,8,0.5102854371070862,48800.0
Bharuch,Gujarat,2019,9,0.662175178527832,48800.0
Bharuch,Gujarat,2019,10,1.3223018646240234,48800.0
Bharuch,Gujarat,2019,11,0.996965229511261,48800.0
Bharuch,Gujarat,2019,12,1.0861756801605225,48800.0
Bharuch,Gujarat,2020,1,1.1299482583999634,48788.0
Bharuch,Gujarat,2020,2,1.3374860286712646,48800.0
Bharuch,Gujarat,2020,3,1.5013028383255005,48800.0
Bharuch,Gujarat,2020,4,1.287938952445984,48800.0
Bharuch,Gujarat,2020,5,1.172441840171814,48800.0
Bharuch,Gujarat,2020,6,1.0917842388153076,48800.0
Bharuch,Gujarat,2020,7,0.839855968952179,48800.0
Bharuch,Gujarat,2020,8,0.5279040932655334,48800.0
Bharuch,Gujarat,2020,9,0.4075764417648315,48800.0
Bharuch,Gujarat,2020,10,1.529102087020874,48800.0
Bharuch,Gujarat,2020,11,1.1944563388824463,48800.0
Bharuch,Gujarat,2020,12,1.7129942178726196,48800.0
Bharuch,Gujarat,2021,1,1.2241952419281006,48800.0
Bharuch,Gujarat,2021,2,1.221909523010254,48800.0
Bharuch,Gujarat,2021,3,1.3251357078552246,48800.0
Bharuch,Gujarat,2021,4,1.3734925985336304,48800.0
Bharuch,Gujarat,2021,5,1.2993743419647217,48800.0
Bharuch,Gujarat,2021,6,1.227392315864563,48800.0
Bharuch,Gujarat,2021,7,1.141061544418335,48800.0
Bharuch,Gujarat,2021,8,1.2443819046020508,48800.0
Bharuch,Gujarat,2021,9,0.9212254881858826,48800.0
Bharuch,Gujarat,2021,10,1.158734917640686,48800.0
Bharuch,Gujarat,2021,11,1.4104465246200562,48800.0
Bharuch,Gujarat,2021,12,1.2144482135772705,48800.0
Bharuch,Gujarat,2022,1,1.5029464960098269,48800.0
Bharuch,Gujarat,2022,2,1.5903133153915403,48800.0
Bharuch,Gujarat,2022,3,1.5134252309799194,48800.0
Bharuch,Gujarat,2022,4,1.48235285282135,48800.0
Bharuch,Gujarat,2022,5,1.8144246339797967,48800.0
Bharuch,Gujarat,2022,6,1.4047589302062988,48800.0
Bharuch,Gujarat,2022,7,0.0103125004097819,48800.0
Bharuch,Gujarat,2022,8,1.2235441207885742,48800.0
Bharuch,Gujarat,2022,9,1.3544394969940186,48800.0
Bharuch,Gujarat,2022,10,1.4546188116073608,48800.0
Bharuch,Gujarat,2022,11,1.4801048040390017,48800.0
Bharuch,Gujarat,2022,12,1.621112823486328,48800.0
Bharuch,Gujarat,2023,1,1.575680375099182,48800.0
Bharuch,Gujarat,2023,2,1.709394097328186,48800.0
Bharuch,Gujarat,2023,3,1.7497227191925049,48800.0
Bharuch,Gujarat,2023,4,1.7875906229019165,48800.0
Bharuch,Gujarat,2023,5,1.722252607345581,48800.0
Bharuch,Gujarat,2023,6,1.3402936458587646,48800.0
Bharuch,Gujarat,2023,7,0.2894786894321441,48799.0
Bharuch,Gujarat,2023,8,1.364417314529419,48800.0
Bharuch,Gujarat,2023,9,1.3589333295822144,48800.0
Bharuch,Gujarat,2023,10,1.5970247983932495,48800.0
Bharuch,Gujarat,2023,11,1.6213603019714355,48800.0
Bharuch,Gujarat,2023,12,1.5919196605682373,48800.0
Bharuch,Gujarat,2024,1,1.623729228973389,48800.0
Bharuch,Gujarat,2024,2,1.7675235271453855,48800.0
Bharuch,Gujarat,2024,3,1.9694337844848635,48800.0
Bharuch,Gujarat,2024,4,1.867382526397705,48800.0
Bharuch,Gujarat,2024,5,1.8344810009002688,48800.0
Bharuch,Gujarat,2024,6,1.813338279724121,48800.0
Bharuch,Gujarat,2024,7,0.7212844491004944,48800.0
Bharuch,Gujarat,2024,8,1.2535202503204346,48800.0
Bharuch,Gujarat,2024,9,1.3930716514587402,48800.0
Bharuch,Gujarat,2024,10,1.7832921743392944,48800.0
Bharuch,Gujarat,2024,11,1.769860863685608,48800.0
Bharuch,Gujarat,2024,12,1.7235383987426758,48800.0
Bhavnagar,Gujarat,2015,1,0.3931963145732879,69180.0
Bhavnagar,Gujarat,2015,2,0.4264127612113952,69223.0
Bhavnagar,Gujarat,2015,3,0.394955426454544,69223.0
Bhavnagar,Gujarat,2015,4,0.3979862630367279,69220.0
Bhavnagar,Gujarat,2015,5,0.3101070821285248,69203.0
Bhavnagar,Gujarat,2015,6,0.2261314690113067,68791.0
Bhavnagar,Gujarat,2015,7,0.2305400371551513,69089.0
Bhavnagar,Gujarat,2015,8,0.2270286977291107,69148.0
Bhavnagar,Gujarat,2015,9,0.3154558539390564,69223.0
Bhavnagar,Gujarat,2015,10,0.328062891960144,69212.0
Bhavnagar,Gujarat,2015,11,0.3671634793281555,69212.0
Bhavnagar,Gujarat,2015,12,0.3637110292911529,69153.0
Bhavnagar,Gujarat,2016,1,0.3548122942447662,64583.0
Bhavnagar,Gujarat,2016,2,0.391445130109787,66341.0
Bhavnagar,Gujarat,2016,3,0.3707904815673828,68770.0
Bhavnagar,Gujarat,2016,4,0.4115425050258636,69217.0
Bhavnagar,Gujarat,2016,5,0.3647258877754211,69223.0
Bhavnagar,Gujarat,2016,6,0.303035020828247,69212.0
Bhavnagar,Gujarat,2016,7,0.2066552340984344,67613.0
Bhavnagar,Gujarat,2016,8,0.1767209619283676,67770.0
Bhavnagar,Gujarat,2016,9,0.2721156179904938,69223.0
Bhavnagar,Gujarat,2016,10,0.3337668180465698,69223.0
Bhavnagar,Gujarat,2016,11,0.3241918981075287,67797.0
Bhavnagar,Gujarat,2016,12,0.3194959461688995,64933.0
Bhavnagar,Gujarat,2017,1,0.4027703702449798,69222.0
Bhavnagar,Gujarat,2017,2,0.4676616191864013,69223.0
Bhavnagar,Gujarat,2017,3,0.4365563690662384,69223.0
Bhavnagar,Gujarat,2017,4,0.5054576396942139,69223.0
Bhavnagar,Gujarat,2017,5,0.4530683159828186,69223.0
Bhavnagar,Gujarat,2017,6,0.3513185977935791,69223.0
Bhavnagar,Gujarat,2017,7,0.2585611939430237,69114.0
Bhavnagar,Gujarat,2017,8,0.338988333940506,69223.0
Bhavnagar,Gujarat,2017,9,0.4574494063854217,69223.0
Bhavnagar,Gujarat,2017,10,0.4713720977306366,69223.0
Bhavnagar,Gujarat,2017,11,0.4647843241691589,69222.0
Bhavnagar,Gujarat,2017,12,0.4089916348457336,69222.0
Bhavnagar,Gujarat,2018,1,0.3929390609264374,69223.0
Bhavnagar,Gujarat,2018,2,0.5025440454483032,69223.0
Bhavnagar,Gujarat,2018,3,0.4717319905757904,69223.0
Bhavnagar,Gujarat,2018,4,0.5404112935066223,69223.0
Bhavnagar,Gujarat,2018,5,0.4632250964641571,69223.0
Bhavnagar,Gujarat,2018,6,0.3896346688270569,69223.0
Bhavnagar,Gujarat,2018,7,0.0265778694301843,69223.0
Bhavnagar,Gujarat,2018,8,0.3349661827087402,69222.0
Bhavnagar,Gujarat,2018,9,0.3859117329120636,69223.0
Bhavnagar,Gujarat,2018,10,0.4618369340896606,69223.0
Bhavnagar,Gujarat,2018,11,0.4624598920345306,69223.0
Bhavnagar,Gujarat,2018,12,0.4368558526039123,69221.0
Bhavnagar,Gujarat,2019,1,0.4276870191097259,69212.0
Bhavnagar,Gujarat,2019,2,0.47588488459587075,69222.0
Bhavnagar,Gujarat,2019,3,0.494002729654312,69223.0
Bhavnagar,Gujarat,2019,4,0.5201652646064758,69222.0
Bhavnagar,Gujarat,2019,5,0.4579377472400665,69223.0
Bhavnagar,Gujarat,2019,6,0.4184175729751587,69223.0
Bhavnagar,Gujarat,2019,7,0.3017045855522156,69220.0
Bhavnagar,Gujarat,2019,8,0.2193392068147659,69220.0
Bhavnagar,Gujarat,2019,9,0.1647904515266418,69223.0
Bhavnagar,Gujarat,2019,10,0.4155513048171997,69223.0
Bhavnagar,Gujarat,2019,11,0.3620754182338714,69223.0
Bhavnagar,Gujarat,2019,12,0.38544362783432,69211.0
Bhavnagar,Gujarat,2020,1,0.4257680773735046,69212.0
Bhavnagar,Gujarat,2020,2,0.5012010335922241,69223.0
Bhavnagar,Gujarat,2020,3,0.5162751078605652,69223.0
Bhavnagar,Gujarat,2020,4,0.5164847373962402,69223.0
Bhavnagar,Gujarat,2020,5,0.4652384221553802,69223.0
Bhavnagar,Gujarat,2020,6,0.3956707417964935,69222.0
Bhavnagar,Gujarat,2020,7,0.3156554996967315,69223.0
Bhavnagar,Gujarat,2020,8,0.2603504359722137,68794.0
Bhavnagar,Gujarat,2020,9,0.2872130572795868,69223.0
Bhavnagar,Gujarat,2020,10,0.4090791940689087,69223.0
Bhavnagar,Gujarat,2020,11,0.4738807678222656,69223.0
Bhavnagar,Gujarat,2020,12,0.4164381921291351,69223.0
Bhavnagar,Gujarat,2021,1,0.4425656199455261,69223.0
Bhavnagar,Gujarat,2021,2,0.4906338155269623,69223.0
Bhavnagar,Gujarat,2021,3,0.517626166343689,69223.0
Bhavnagar,Gujarat,2021,4,0.5341441631317139,69223.0
Bhavnagar,Gujarat,2021,5,0.4497769474983215,69223.0
Bhavnagar,Gujarat,2021,6,0.4211013913154602,69223.0
Bhavnagar,Gujarat,2021,7,0.4307639002799988,69223.0
Bhavnagar,Gujarat,2021,8,0.5065742135047913,69223.0
Bhavnagar,Gujarat,2021,9,0.3813236057758331,69211.0
Bhavnagar,Gujarat,2021,10,0.4372333884239197,69223.0
Bhavnagar,Gujarat,2021,11,0.510806679725647,69223.0
Bhavnagar,Gujarat,2021,12,0.4391454756259918,69223.0
Bhavnagar,Gujarat,2022,1,0.4613287150859833,69223.0
Bhavnagar,Gujarat,2022,2,0.5506793856620789,69223.0
Bhavnagar,Gujarat,2022,3,0.5711500644683838,69223.0
Bhavnagar,Gujarat,2022,4,0.5661267638206482,69223.0
Bhavnagar,Gujarat,2022,5,0.5685367584228516,69223.0
Bhavnagar,Gujarat,2022,6,0.532126784324646,69223.0
Bhavnagar,Gujarat,2022,7,0.0018550193635746,69223.0
Bhavnagar,Gujarat,2022,8,0.428132563829422,69223.0
Bhavnagar,Gujarat,2022,9,0.48805034160614,69223.0
Bhavnagar,Gujarat,2022,10,0.5478010177612305,69223.0
Bhavnagar,Gujarat,2022,11,0.5176169872283936,69223.0
Bhavnagar,Gujarat,2022,12,0.532947301864624,69223.0
Bhavnagar,Gujarat,2023,1,0.545486330986023,69223.0
Bhavnagar,Gujarat,2023,2,0.570377767086029,69223.0
Bhavnagar,Gujarat,2023,3,0.5519323945045471,69223.0
Bhavnagar,Gujarat,2023,4,0.6123875379562378,69223.0
Bhavnagar,Gujarat,2023,5,0.581687867641449,69223.0
Bhavnagar,Gujarat,2023,6,0.4529943466186523,69223.0
Bhavnagar,Gujarat,2023,7,0.0305353794246912,69222.0
Bhavnagar,Gujarat,2023,8,0.48823437094688393,69223.0
Bhavnagar,Gujarat,2023,9,0.5015369057655334,69223.0
Bhavnagar,Gujarat,2023,10,0.6025121212005615,69223.0
Bhavnagar,Gujarat,2023,11,0.5959775447845459,69223.0
Bhavnagar,Gujarat,2023,12,0.5518919229507446,69223.0
Bhavnagar,Gujarat,2024,1,0.5355185270309448,69223.0
Bhavnagar,Gujarat,2024,2,0.6019043922424316,69223.0
Bhavnagar,Gujarat,2024,3,0.6716513633728027,69223.0
Bhavnagar,Gujarat,2024,4,0.6538271903991699,69223.0
Bhavnagar,Gujarat,2024,5,0.6265543699264526,69223.0
Bhavnagar,Gujarat,2024,6,0.5914969444274902,69223.0
Bhavnagar,Gujarat,2024,7,0.3251529335975647,69215.0
Bhavnagar,Gujarat,2024,8,0.4636834263801574,69223.0
Bhavnagar,Gujarat,2024,9,0.4992034435272217,69223.0
Bhavnagar,Gujarat,2024,10,0.6187899708747864,69223.0
Bhavnagar,Gujarat,2024,11,0.6282257437705994,69223.0
Bhavnagar,Gujarat,2024,12,0.589621365070343,69223.0
Bhilwara,Rajasthan,2015,1,0.4838164746761322,79921.0
Bhilwara,Rajasthan,2015,2,0.5313490629196167,79921.0
Bhilwara,Rajasthan,2015,3,0.4857272505760193,79921.0
Bhilwara,Rajasthan,2015,4,0.5323882102966309,79921.0
Bhilwara,Rajasthan,2015,5,0.4145374894142151,79921.0
Bhilwara,Rajasthan,2015,6,0.3507803678512573,79859.0
Bhilwara,Rajasthan,2015,7,0.254051923751831,78829.0
Bhilwara,Rajasthan,2015,8,0.2922745943069458,79865.0
Bhilwara,Rajasthan,2015,9,0.366464763879776,79921.0
Bhilwara,Rajasthan,2015,10,0.4623874723911284,79921.0
Bhilwara,Rajasthan,2015,11,0.490732342004776,79921.0
Bhilwara,Rajasthan,2015,12,0.5032625198364258,79921.0
Bhilwara,Rajasthan,2016,1,0.4263282120227812,78060.0
Bhilwara,Rajasthan,2016,2,0.392906904220581,78465.0
Bhilwara,Rajasthan,2016,3,0.425508975982666,79913.0
Bhilwara,Rajasthan,2016,4,0.4817089736461638,79921.0
Bhilwara,Rajasthan,2016,5,0.4639261364936827,79921.0
Bhilwara,Rajasthan,2016,6,0.3949933052062988,79921.0
Bhilwara,Rajasthan,2016,7,0.1909113824367523,79703.0
Bhilwara,Rajasthan,2016,8,0.1718886494636535,78156.0
Bhilwara,Rajasthan,2016,9,0.3512994349002838,79921.0
Bhilwara,Rajasthan,2016,10,0.5276056528091431,79921.0
Bhilwara,Rajasthan,2016,11,0.3759206533432007,79518.0
Bhilwara,Rajasthan,2016,12,0.3744383752346039,79083.0
Bhilwara,Rajasthan,2017,1,0.4537829756736754,79921.0
Bhilwara,Rajasthan,2017,2,0.5489426255226135,79921.0
Bhilwara,Rajasthan,2017,3,0.5369367599487305,79921.0
Bhilwara,Rajasthan,2017,4,0.6294931173324585,79921.0
Bhilwara,Rajasthan,2017,5,0.552582323551178,79921.0
Bhilwara,Rajasthan,2017,6,0.4510055184364319,79921.0
Bhilwara,Rajasthan,2017,7,0.3375847637653351,79910.0
Bhilwara,Rajasthan,2017,8,0.4160429835319519,79921.0
Bhilwara,Rajasthan,2017,9,0.7181617021560669,79921.0
Bhilwara,Rajasthan,2017,10,0.6355857253074646,79921.0
Bhilwara,Rajasthan,2017,11,0.5531460642814636,79921.0
Bhilwara,Rajasthan,2017,12,0.4543682634830475,79921.0
Bhilwara,Rajasthan,2018,1,0.5052856206893921,79921.0
Bhilwara,Rajasthan,2018,2,0.6097097992897034,79921.0
Bhilwara,Rajasthan,2018,3,0.5881094336509705,79921.0
Bhilwara,Rajasthan,2018,4,0.6653462648391724,79921.0
Bhilwara,Rajasthan,2018,5,0.5773389935493469,79921.0
Bhilwara,Rajasthan,2018,6,0.5365684032440186,79921.0
Bhilwara,Rajasthan,2018,7,0.0,79921.0
Bhilwara,Rajasthan,2018,8,0.3882335424423218,79912.0
Bhilwara,Rajasthan,2018,9,0.5023248195648193,79921.0
Bhilwara,Rajasthan,2018,10,0.5873979926109314,79921.0
Bhilwara,Rajasthan,2018,11,0.5499747395515442,79921.0
Bhilwara,Rajasthan,2018,12,0.4843212366104126,79921.0
Bhilwara,Rajasthan,2019,1,0.4928979575634001,79921.0
Bhilwara,Rajasthan,2019,2,0.555735170841217,79921.0
Bhilwara,Rajasthan,2019,3,0.6363941431045532,79921.0
Bhilwara,Rajasthan,2019,4,0.6504199504852295,79921.0
Bhilwara,Rajasthan,2019,5,0.6158586144447327,79921.0
Bhilwara,Rajasthan,2019,6,0.5309905409812927,79921.0
Bhilwara,Rajasthan,2019,7,0.3359903991222381,79866.0
Bhilwara,Rajasthan,2019,8,0.311773419380188,79919.0
Bhilwara,Rajasthan,2019,9,0.4195387661457062,79921.0
Bhilwara,Rajasthan,2019,10,0.5648525357246399,79921.0
Bhilwara,Rajasthan,2019,11,0.4857988655567169,79921.0
Bhilwara,Rajasthan,2019,12,0.4423329532146454,79921.0
Bhilwara,Rajasthan,2020,1,0.443665474653244,79910.0
Bhilwara,Rajasthan,2020,2,0.6778556704521179,79921.0
Bhilwara,Rajasthan,2020,3,0.5935606360435486,79921.0
Bhilwara,Rajasthan,2020,4,0.5913113355636597,79921.0
Bhilwara,Rajasthan,2020,5,0.5521018505096436,79921.0
Bhilwara,Rajasthan,2020,6,0.465374320745468,79909.0
Bhilwara,Rajasthan,2020,7,0.4701092541217804,79921.0
Bhilwara,Rajasthan,2020,8,0.4728768169879912,79921.0
Bhilwara,Rajasthan,2020,9,0.49350506067276,79921.0
Bhilwara,Rajasthan,2020,10,0.5396944880485535,79921.0
Bhilwara,Rajasthan,2020,11,0.624384880065918,79921.0
Bhilwara,Rajasthan,2020,12,0.5980015993118286,79921.0
Bhilwara,Rajasthan,2021,1,0.4851592183113098,79921.0
Bhilwara,Rajasthan,2021,2,0.6206439137458801,79921.0
Bhilwara,Rajasthan,2021,3,0.6228485703468323,79921.0
Bhilwara,Rajasthan,2021,4,0.6601375937461853,79921.0
Bhilwara,Rajasthan,2021,5,0.5833511352539062,79921.0
Bhilwara,Rajasthan,2021,6,0.568743109703064,79921.0
Bhilwara,Rajasthan,2021,7,0.5608899593353271,79921.0
Bhilwara,Rajasthan,2021,8,0.5320550203323364,79921.0
Bhilwara,Rajasthan,2021,9,0.5149428844451904,79921.0
Bhilwara,Rajasthan,2021,10,0.6273360252380371,79921.0
Bhilwara,Rajasthan,2021,11,0.6625581979751587,79921.0
Bhilwara,Rajasthan,2021,12,0.6474732756614685,79921.0
Bhilwara,Rajasthan,2022,1,0.6010014414787292,79921.0
Bhilwara,Rajasthan,2022,2,0.7269662022590637,79921.0
Bhilwara,Rajasthan,2022,3,0.7699909210205078,79921.0
Bhilwara,Rajasthan,2022,4,0.7000516653060913,79921.0
Bhilwara,Rajasthan,2022,5,0.7689589858055115,79921.0
Bhilwara,Rajasthan,2022,6,0.6974302530288696,79921.0
Bhilwara,Rajasthan,2022,7,0.0,79921.0
Bhilwara,Rajasthan,2022,8,0.4695954024791716,79921.0
Bhilwara,Rajasthan,2022,9,0.6588848233222961,79921.0
Bhilwara,Rajasthan,2022,10,0.7165558934211731,79921.0
Bhilwara,Rajasthan,2022,11,0.6838194131851196,79921.0
Bhilwara,Rajasthan,2022,12,0.7108578085899353,79921.0
Bhilwara,Rajasthan,2023,1,0.656182050704956,79921.0
Bhilwara,Rajasthan,2023,2,0.7750818133354187,79921.0
Bhilwara,Rajasthan,2023,3,0.735934317111969,79921.0
Bhilwara,Rajasthan,2023,4,0.8173503279685974,79921.0
Bhilwara,Rajasthan,2023,5,0.777814507484436,79921.0
Bhilwara,Rajasthan,2023,6,0.7508723139762878,79921.0
Bhilwara,Rajasthan,2023,7,0.5162361264228821,79921.0
Bhilwara,Rajasthan,2023,8,0.6853189468383789,79921.0
Bhilwara,Rajasthan,2023,9,0.6526124477386475,79921.0
Bhilwara,Rajasthan,2023,10,0.818489134311676,79921.0
Bhilwara,Rajasthan,2023,11,0.8109151124954224,79921.0
Bhilwara,Rajasthan,2023,12,0.7449656128883362,79921.0
Bhilwara,Rajasthan,2024,1,0.6934522986412048,79921.0
Bhilwara,Rajasthan,2024,2,0.807328462600708,79921.0
Bhilwara,Rajasthan,2024,3,0.9154448509216306,79921.0
Bhilwara,Rajasthan,2024,4,0.8957695364952087,79921.0
Bhilwara,Rajasthan,2024,5,0.8372737765312195,79921.0
Bhilwara,Rajasthan,2024,6,0.816459596157074,79921.0
Bhilwara,Rajasthan,2024,7,0.4280080497264862,79921.0
Bhilwara,Rajasthan,2024,8,0.5836424231529236,79921.0
Bhilwara,Rajasthan,2024,9,0.6962858438491821,79921.0
Bhilwara,Rajasthan,2024,10,0.8919755816459656,79921.0
Bhilwara,Rajasthan,2024,11,0.8200041651725769,79921.0
Bhilwara,Rajasthan,2024,12,0.8305768370628357,79921.0
Bhind,Madhya Pradesh,2015,1,0.2777425646781921,48108.0
Bhind,Madhya Pradesh,2015,2,0.3530288934707641,48160.0
Bhind,Madhya Pradesh,2015,3,0.347844660282135,48160.0
Bhind,Madhya Pradesh,2015,4,0.3946077823638916,48160.0
Bhind,Madhya Pradesh,2015,5,0.2638874351978302,48160.0
Bhind,Madhya Pradesh,2015,6,0.2014576196670532,48160.0
Bhind,Madhya Pradesh,2015,7,0.1422936618328094,47797.0
Bhind,Madhya Pradesh,2015,8,0.130920723080635,48049.0
Bhind,Madhya Pradesh,2015,9,0.1965301036834716,48160.0
Bhind,Madhya Pradesh,2015,10,0.2633276581764221,48160.0
Bhind,Madhya Pradesh,2015,11,0.4264134168624878,48160.0
Bhind,Madhya Pradesh,2015,12,0.4856190085411072,48160.0
Bhind,Madhya Pradesh,2016,1,0.3668317198753357,47979.0
Bhind,Madhya Pradesh,2016,2,0.3290272951126098,47877.0
Bhind,Madhya Pradesh,2016,3,0.3603324294090271,48160.0
Bhind,Madhya Pradesh,2016,4,0.4137821495532989,48160.0
Bhind,Madhya Pradesh,2016,5,0.3836559355258941,48160.0
Bhind,Madhya Pradesh,2016,6,0.2708401083946228,48160.0
Bhind,Madhya Pradesh,2016,7,0.1655664891004562,47389.0
Bhind,Madhya Pradesh,2016,8,0.1410374045372009,48082.0
Bhind,Madhya Pradesh,2016,9,0.2404564172029495,48160.0
Bhind,Madhya Pradesh,2016,10,0.4141928851604461,48160.0
Bhind,Madhya Pradesh,2016,11,0.4286397099494934,48160.0
Bhind,Madhya Pradesh,2016,12,0.4105233252048492,48111.0
Bhind,Madhya Pradesh,2017,1,0.459248274564743,48160.0
Bhind,Madhya Pradesh,2017,2,0.5214551091194153,48160.0
Bhind,Madhya Pradesh,2017,3,0.5067858695983887,48160.0
Bhind,Madhya Pradesh,2017,4,0.5233386754989624,48160.0
Bhind,Madhya Pradesh,2017,5,0.4269919097423553,48160.0
Bhind,Madhya Pradesh,2017,6,0.3868737816810608,48160.0
Bhind,Madhya Pradesh,2017,7,0.2575829327106476,48153.0
Bhind,Madhya Pradesh,2017,8,0.3288083374500274,48160.0
Bhind,Madhya Pradesh,2017,9,0.334205150604248,48160.0
Bhind,Madhya Pradesh,2017,10,0.5615932941436768,48160.0
Bhind,Madhya Pradesh,2017,11,0.5642186999320984,48160.0
Bhind,Madhya Pradesh,2017,12,0.4995517134666443,48160.0
Bhind,Madhya Pradesh,2018,1,0.5073303580284119,48160.0
Bhind,Madhya Pradesh,2018,2,0.5603571534156799,48160.0
Bhind,Madhya Pradesh,2018,3,0.5504503846168518,48160.0
Bhind,Madhya Pradesh,2018,4,0.6389694809913635,48160.0
Bhind,Madhya Pradesh,2018,5,0.4898952841758728,48160.0
Bhind,Madhya Pradesh,2018,6,0.4129989743232727,48160.0
Bhind,Madhya Pradesh,2018,7,0.2582049369812011,48160.0
Bhind,Madhya Pradesh,2018,8,0.23457421362400052,48159.0
Bhind,Madhya Pradesh,2018,9,0.3245219886302948,48160.0
Bhind,Madhya Pradesh,2018,10,0.4202466905117035,48160.0
Bhind,Madhya Pradesh,2018,11,0.6723616719245911,48160.0
Bhind,Madhya Pradesh,2018,12,0.6008652448654175,48160.0
Bhind,Madhya Pradesh,2019,1,0.63319331407547,48160.0
Bhind,Madhya Pradesh,2019,2,0.5941370129585266,48160.0
Bhind,Madhya Pradesh,2019,3,0.6125423312187195,48160.0
Bhind,Madhya Pradesh,2019,4,0.6160909533500671,48160.0
Bhind,Madhya Pradesh,2019,5,0.6235863566398621,48160.0
Bhind,Madhya Pradesh,2019,6,0.4149403870105743,48160.0
Bhind,Madhya Pradesh,2019,7,0.2706413567066192,48148.0
Bhind,Madhya Pradesh,2019,8,0.2681189775466919,48160.0
Bhind,Madhya Pradesh,2019,9,0.3079192340373993,48160.0
Bhind,Madhya Pradesh,2019,10,0.5261364579200745,48160.0
Bhind,Madhya Pradesh,2019,11,0.5790114402770996,48160.0
Bhind,Madhya Pradesh,2019,12,0.5332738757133484,48160.0
Bhind,Madhya Pradesh,2020,1,0.4962745010852813,48160.0
Bhind,Madhya Pradesh,2020,2,0.7326533794403076,48160.0
Bhind,Madhya Pradesh,2020,3,0.5793027281761169,48160.0
Bhind,Madhya Pradesh,2020,4,0.5534356236457825,48160.0
Bhind,Madhya Pradesh,2020,5,0.5269011855125427,48160.0
Bhind,Madhya Pradesh,2020,6,0.4202497899532318,48160.0
Bhind,Madhya Pradesh,2020,7,0.3518365621566772,48160.0
Bhind,Madhya Pradesh,2020,8,0.3113648295402527,48160.0
Bhind,Madhya Pradesh,2020,9,0.3730043470859527,48160.0
Bhind,Madhya Pradesh,2020,10,0.4922956526279449,48160.0
Bhind,Madhya Pradesh,2020,11,0.7316401600837708,48160.0
Bhind,Madhya Pradesh,2020,12,0.7121092081069946,48160.0
Bhind,Madhya Pradesh,2021,1,0.6249116063117981,48160.0
Bhind,Madhya Pradesh,2021,2,0.6826554536819458,48160.0
Bhind,Madhya Pradesh,2021,3,0.6373689770698547,48160.0
Bhind,Madhya Pradesh,2021,4,0.7062876224517822,48160.0
Bhind,Madhya Pradesh,2021,5,0.520226776599884,48160.0
Bhind,Madhya Pradesh,2021,6,0.4998781681060791,48160.0
Bhind,Madhya Pradesh,2021,7,0.3488194942474365,48158.0
Bhind,Madhya Pradesh,2021,8,0.2964223325252533,48160.0
Bhind,Madhya Pradesh,2021,9,0.343346357345581,48160.0
Bhind,Madhya Pradesh,2021,10,0.492644727230072,48160.0
Bhind,Madhya Pradesh,2021,11,0.7189558744430542,48160.0
Bhind,Madhya Pradesh,2021,12,0.5976027846336365,48160.0
Bhind,Madhya Pradesh,2022,1,0.4918276667594909,48160.0
Bhind,Madhya Pradesh,2022,2,0.6611737608909607,48160.0
Bhind,Madhya Pradesh,2022,3,0.7082395553588867,48160.0
Bhind,Madhya Pradesh,2022,4,0.6496202349662781,48160.0
Bhind,Madhya Pradesh,2022,5,0.5416669249534607,48160.0
Bhind,Madhya Pradesh,2022,6,0.5142780542373657,48160.0
Bhind,Madhya Pradesh,2022,7,0.0205389186739921,48152.0
Bhind,Madhya Pradesh,2022,8,0.3609866797924042,48160.0
Bhind,Madhya Pradesh,2022,9,0.4769746661186218,48160.0
Bhind,Madhya Pradesh,2022,10,0.5701978802680969,48160.0
Bhind,Madhya Pradesh,2022,11,0.6136131882667542,48160.0
Bhind,Madhya Pradesh,2022,12,0.5866084694862366,48160.0
Bhind,Madhya Pradesh,2023,1,0.4935043156147003,48160.0
Bhind,Madhya Pradesh,2023,2,0.6667585372924805,48160.0
Bhind,Madhya Pradesh,2023,3,0.5982992053031921,48160.0
Bhind,Madhya Pradesh,2023,4,0.614790678024292,48160.0
Bhind,Madhya Pradesh,2023,5,0.5884922742843628,48160.0
Bhind,Madhya Pradesh,2023,6,0.5038266181945801,48160.0
Bhind,Madhya Pradesh,2023,7,0.3884887993335724,48160.0
Bhind,Madhya Pradesh,2023,8,0.4446904361248016,48160.0
