district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits,mean_radiance,pixel_count,log_deposits,log_lights_qt,deposit_change_qt,lights_change_qt,flood_ruleA_L1,flood_ruleB_L1,flood_ruleA_L2,flood_ruleB_L2,flood_ruleA_L3,flood_ruleB_L3,flood_ruleA_L4,flood_ruleB_L4
Adilabad,Telangana,2015,1,2015Q1,1,0,0,248.0,0.2452930559714635,476204,5.517452896464707,0.2193708885401177,,,,,,,,,,
Adilabad,Telangana,2015,2,2015Q2,2,0,0,247.0,0.1691055148839949,473391,5.5134287461649825,0.15623893922419316,-0.004024150299724916,-0.06313194931592453,0.0,0.0,,,,,,
Adilabad,Telangana,2015,3,2015Q3,3,0,0,259.0,0.1374793946743011,470142,5.560681631015528,0.12881475710685464,0.04725288485054513,-0.02742418211733852,0.0,0.0,0.0,0.0,,,,
Adilabad,Telangana,2015,4,2015Q4,4,0,0,264.0,0.2109843095143635,476394,5.579729825986222,0.1914335078514793,0.019048194970694432,0.06261875074462467,0.0,0.0,0.0,0.0,0.0,0.0,,
Adilabad,Telangana,2016,1,2016Q1,5,0,0,271.0,0.1681352804104486,436640,5.605802066295998,0.1554086999683738,0.02607224030977573,-0.0360248078831055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2016,2,2016Q2,6,0,0,273.0,0.1972402383883793,475568,5.6131281063880705,0.18001910684620637,0.0073260400920727164,0.024610406877832558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2017,2,2017Q2,10,0,0,286.0,0.2926998039086659,476502,5.659482215759621,0.25673290261646076,0.04635410937155093,0.07671379577025439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2017,3,2017Q3,11,0,0,283.0,0.2439054350058237,476001,5.648974238161206,0.21825597455121096,-0.010507977598415152,-0.0384769280652498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2017,4,2017Q4,12,0,0,98.0,0.2902066359917323,476502,4.59511985013459,0.254802388484991,-1.0538543880266165,0.036546413933780025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2018,1,2018Q1,13,0,0,99.0,0.3037259479363759,476495,4.605170185988092,0.26522627879172334,0.010050335853502013,0.010423890306732353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2018,2,2018Q2,14,0,0,101.0,0.3159656127293904,476428,4.624972813284271,0.27457070241688714,0.019802627296178876,0.0093444236251638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2018,3,2018Q3,15,0,0,100.0,0.1490168661500016,476502,4.61512051684126,0.138906677740608,-0.009852296443011,-0.13566402467627914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2018,4,2018Q4,16,0,0,98.0,0.2933162798484166,476501,4.59511985013459,0.25720967919592647,-0.02000066670666989,0.11830300145531847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2019,1,2019Q1,17,0,0,100.0,0.3091070403655369,475945,4.61512051684126,0.2693452562091148,0.02000066670666989,0.012135577013188348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2019,2,2019Q2,18,0,0,101.0,0.2692598948876062,476455,4.624972813284271,0.23843397066891348,0.009852296443011,-0.03091128554020134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2019,3,2019Q3,19,0,0,100.0,0.1385973248397931,476012,4.61512051684126,0.12979708801495202,-0.009852296443011,-0.10863688265396146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2019,4,2019Q4,20,0,0,101.0,0.2767268866300583,476360,4.624972813284271,0.24429968309610914,0.009852296443011,0.11450259508115712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2020,1,2020Q1,21,0,0,101.0,0.3181186169385909,468319,4.624972813284271,0.2762054297079989,0.0,0.031905746611889746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2020,2,2020Q2,22,0,0,100.0,0.3213258286317189,476465,4.61512051684126,0.2786356481405048,-0.009852296443011,0.002430218432505904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2020,3,2020Q3,23,0,0,97.0,0.1862450738747914,475989,4.584967478670572,0.1707929182461633,-0.030153038170687374,-0.10784272989434149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2020,4,2020Q4,24,0,0,99.0,0.355750024318695,476502,4.605170185988092,0.3043548246764808,0.020202707317519497,0.13356190643031748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2021,1,2021Q1,25,0,0,101.0,0.3907632529735565,476502,4.624972813284271,0.3298526992994641,0.019802627296178876,0.025497874622983308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2021,2,2021Q2,26,0,0,103.0,0.3720730940500895,476471,4.6443908991413725,0.3163228034313143,0.019418085857101808,-0.013529895868149788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2021,3,2021Q3,27,0,0,103.0,0.1589627241094906,476486,4.6443908991413725,0.147525401726072,0.0,-0.1687974017052423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2021,4,2021Q4,28,0,0,102.0,0.4016626874605815,476502,4.634728988229636,0.3376591658423664,-0.009661910911736626,0.19013376411629437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2022,1,2022Q1,29,0,0,100.0,0.4235033790270487,476502,4.61512051684126,0.3531210014788692,-0.01960847138837618,0.01546183563650283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2022,2,2022Q2,30,0,0,102.0,0.3918852607409159,476502,4.634728988229636,0.3306591308862318,0.01960847138837618,-0.022461870592637434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2022,3,2022Q3,31,0,0,102.0,0.2744064529736836,476502,4.634728988229636,0.24248054313955406,0.0,-0.08817858774667772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2022,4,2022Q4,32,0,0,101.0,0.4061492383480072,476502,4.624972813284271,0.3408549316731077,-0.009756174945365181,0.09837438853355365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2023,1,2023Q1,33,0,0,2544.7776,0.4359267652034759,476502,7.842191422591748,0.3618104701636061,3.2172186093074773,0.020955538490498415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2023,2,2023Q2,34,0,0,2659.7119,0.451322982708613,476502,7.886348997547749,0.37247554231491903,0.044157574956001255,0.010665072151312904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2023,3,2023Q3,35,0,0,2726.7464,0.2332804705947637,476429,7.911231052765297,0.20967766838355975,0.024882055217547716,-0.16279787393135928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2023,4,2023Q4,36,0,0,2770.1567,0.4650880297025044,476502,7.927020093246044,0.38191532919791965,0.015789040480747474,0.1722376608143599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2024,1,2024Q1,37,0,0,2878.1069,0.4489899973074595,476502,7.965235420871085,0.3708667601452631,0.038215327625040985,-0.011048569052656554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2024,2,2024Q2,38,0,0,2896.8491,0.4893948833147685,476502,7.971724051131543,0.39836991888819057,0.006488630260457207,0.02750315874292747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2024,3,2024Q3,39,0,0,2969.4104,0.2160790612300236,476502,7.9964554040686995,0.1956317988893329,0.024731352937156892,-0.20273811999885766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adilabad,Telangana,2024,4,2024Q4,40,0,0,3093.4188,0.4662517011165619,476502,8.037355380731729,0.3827092811666735,0.040899976663029136,0.1870774822773406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2015,1,2015Q1,1,0,0,30.0,0.1882867614428202,99221,3.4339872044851463,0.17251257349845672,,,,,,,,,,
Agar Malwa,Madhya Pradesh,2015,2,2015Q2,2,0,0,32.0,0.1715989063183466,97654,3.4965075614664802,0.15836940247693473,0.06252035698133396,-0.014143171021521989,0.0,0.0,,,,,,
Agar Malwa,Madhya Pradesh,2015,3,2015Q3,3,0,0,34.0,0.1262124304970105,98461,3.5553480614894135,0.11886017133474924,0.058840500022933284,-0.03950923114218549,0.0,0.0,0.0,0.0,,,,
Agar Malwa,Madhya Pradesh,2015,4,2015Q4,4,0,0,34.0,0.1926313936710357,99225,3.5553480614894135,0.1761621210825551,0.0,0.057301949747805864,0.0,0.0,0.0,0.0,0.0,0.0,,
Agar Malwa,Madhya Pradesh,2016,1,2016Q1,5,0,0,35.0,0.1473403473695118,97584,3.58351893845611,0.13744652244030162,0.0281708769666964,-0.03871559864225349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2016,2,2016Q2,6,0,0,35.0,0.2034616221984227,99225,3.58351893845611,0.18520208923933154,0.0,0.047755566799029925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2017,2,2017Q2,10,0,0,36.0,0.2804022232691447,99225,3.6109179126442243,0.24717426549846203,0.027398974188114433,0.061972176259130485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2017,3,2017Q3,11,0,0,36.0,0.2157122145096461,99209,3.6109179126442243,0.19533008983492514,0.0,-0.051844175663536884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2017,4,2017Q4,12,0,0,39.0,0.2644175291061401,99225,3.6888794541139363,0.23461156483973783,0.0779615414697119,0.03928147500481269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2018,1,2018Q1,13,0,0,39.0,0.257502943277359,99225,3.6888794541139363,0.22912796356743478,0.0,-0.005483601272303046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2018,2,2018Q2,14,0,0,39.0,0.3009896725416183,99225,3.6888794541139363,0.2631252614063313,0.0,0.03399729783889652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2018,3,2018Q3,15,0,0,39.0,0.1249749759833018,99213,3.6888794541139363,0.11776079183859324,0.0,-0.14536446956773807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2018,4,2018Q4,16,0,0,39.0,0.2888901929060618,99225,3.6888794541139363,0.2537815325130496,0.0,0.13602074067445635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2019,1,2019Q1,17,0,0,42.0,0.2747007409731547,99225,3.7612001156935624,0.24271143809875972,0.07232066157962613,-0.011070094414289855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2019,2,2019Q2,18,0,0,42.0,0.344487468401591,99225,3.7612001156935624,0.2960128760448853,0.0,0.053301437946125574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2019,3,2019Q3,19,0,0,42.0,0.1789941787719725,99220,3.7612001156935624,0.16466168411469226,0.0,-0.13135119193019304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2019,4,2019Q4,20,0,0,43.0,0.2389829158782958,99225,3.784189633918261,0.2142908139145691,0.022989518224698635,0.04962912979987685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2020,1,2020Q1,21,0,0,44.0,0.2965266754229863,99223,3.8066624897703196,0.2596889007351607,0.022472855852058604,0.0453980868205916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2020,2,2020Q2,22,1,0,44.0,0.3023378700017929,99219,3.8066624897703196,0.2641610108913029,0.0,0.004472110156142184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2020,3,2020Q3,23,0,0,43.0,0.1811552941799163,99223,3.784189633918261,0.1664930223724651,-0.022472855852058604,-0.09766798851883779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2020,4,2020Q4,24,0,0,46.0,0.3308305243651072,99225,3.8501476017100584,0.2858032017529916,0.06595796779179741,0.11931017938052652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2021,1,2021Q1,25,0,0,47.0,0.3108174304167429,99225,3.871201010907891,0.270650935295111,0.021053409197832718,-0.015152266457880648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2021,2,2021Q2,26,0,0,47.0,0.3512482742468516,99225,3.871201010907891,0.30102881281734917,0.0,0.030377877522238195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Agar Malwa,Madhya Pradesh,2021,3,2021Q3,27,0,0,48.0,0.2886429727077484,99225,3.8918202981106265,0.2535897055349376,0.020619287202735315,-0.047439107282411574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2021,4,2021Q4,28,0,0,49.0,0.3260526061058044,99225,3.912023005428146,0.2822065637563682,0.020202707317519497,0.02861685822143062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2022,1,2022Q1,29,0,0,50.0,0.3450938761234283,99225,3.9318256327243257,0.296463806992445,0.019802627296179764,0.0142572432360768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2022,2,2022Q2,30,1,0,50.0,0.4058580001195271,99225,3.9318256327243257,0.3406477926405068,0.0,0.04418398564806181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2022,3,2022Q3,31,0,0,50.0,0.1681770732005436,99225,3.9318256327243257,0.1554444766829342,0.0,-0.1852033159575726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2022,4,2022Q4,32,0,0,50.0,0.3512223561604817,99225,3.9318256327243257,0.30100963178642204,0.0,0.14556515510348783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2023,1,2023Q1,33,0,0,1040.0878,0.3409055272738139,99225,6.948021407037251,0.29334515235761854,3.016195774312925,-0.0076644794288034945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2023,2,2023Q2,34,0,0,1074.9925,0.3916134834289551,99225,6.980998770437214,0.33046385340432627,0.032977363399963266,0.037118701046707725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Agar Malwa,Madhya Pradesh,2023,3,2023Q3,35,0,0,1130.2457,0.3134200870990753,99223,7.031074693901939,0.27263448862692885,0.05007592346472478,-0.05782936477739742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2023,4,2023Q4,36,0,0,1097.549,0.3840227723121643,99225,7.001745497111127,0.3249943110428902,-0.029329196790811807,0.05235982241596138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2024,1,2024Q1,37,0,0,1212.6592,0.3746824860572815,99225,7.1013952073323985,0.31822278522151576,0.09964971022127145,-0.006771525821374469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2024,2,2024Q2,38,0,0,1188.5549,0.4108905990918477,99225,7.0813344825241105,0.3442211355570459,-0.020060724808288022,0.025998350335530163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2024,3,2024Q3,39,0,0,1217.6717,0.3148341476917266,99225,7.105516774094339,0.27371053424715475,0.02418229157022811,-0.07051060130989117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agar Malwa,Madhya Pradesh,2024,4,2024Q4,40,0,0,1225.2371,0.4241474270820617,99225,7.111705490946563,0.353573337885154,0.006188716852224552,0.07986280363799925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2015,1,2015Q1,1,0,0,472.0,1.014936089515686,137886,6.159095388491933,0.7005874775336978,,,,,,,,,,
Agra,Uttar Pradesh,2015,2,2015Q2,2,0,0,475.0,0.7859396735827128,137886,6.16541785423142,0.5799447044945398,0.006322465739487804,-0.12064277303915794,0.0,0.0,,,,,,
Agra,Uttar Pradesh,2015,3,2015Q3,3,1,0,476.0,0.5386074582735697,137827,6.1675164908883415,0.43087775947249896,0.0020986366569211157,-0.14906694502204088,0.0,0.0,0.0,0.0,,,,
Agra,Uttar Pradesh,2015,4,2015Q4,4,0,0,479.0,1.1410470008850098,137886,6.173786103901937,0.7612949621386609,0.006269613013595077,0.3304172026661619,1.0,0.0,0.0,0.0,0.0,0.0,,
Agra,Uttar Pradesh,2016,1,2016Q1,5,0,0,485.0,0.9217044711112976,137808,6.186208623900494,0.6532125375972895,0.012422519998557036,-0.1080824245413714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2016,2,2016Q2,6,0,0,487.0,0.7410648862520853,137886,6.1903154058531475,0.5544969296217643,0.004106781952653904,-0.09871560797552514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2017,2,2017Q2,10,0,0,508.0,0.923706312974294,137886,6.2324480165505225,0.6542536966079814,0.04213261069737495,0.09975676698621705,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Agra,Uttar Pradesh,2017,3,2017Q3,11,0,0,506.0,0.771910548210144,137886,6.2285110035911835,0.5720583702146464,-0.003937012959339015,-0.08219532639333493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2017,4,2017Q4,12,0,0,501.0,1.233033339182536,137886,6.218600119691729,0.8033609029671377,-0.009910883899454603,0.23130253275249124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2018,1,2018Q1,13,0,0,506.0,1.130851109822591,137886,6.2285110035911835,0.7565214819860098,0.009910883899454603,-0.04683942098112792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2018,2,2018Q2,14,0,0,511.0,0.8857687513033549,137886,6.238324625039508,0.6343355633868288,0.009813621448324206,-0.12218591859918093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2018,3,2018Q3,15,1,0,509.0,0.6829200585683187,137886,6.234410725718371,0.5205304147153089,-0.003913899321136505,-0.11380514867151992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2018,4,2018Q4,16,0,0,506.0,1.1428385575612383,137886,6.2285110035911835,0.7621313788711961,-0.005899722127187701,0.24160096415588717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2019,1,2019Q1,17,0,0,503.0,1.103596806526184,137886,6.222576268071369,0.7436486446325387,-0.005934735519814716,-0.018482734238657428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2019,2,2019Q2,18,0,0,510.0,0.935384770234426,137886,6.236369590203704,0.6603061543805384,0.01379332213233564,-0.08334249025200025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2019,3,2019Q3,19,0,0,511.0,0.6625257730484009,137883,6.238324625039508,0.5083379960132126,0.001955034835803282,-0.1519681583673258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Agra,Uttar Pradesh,2019,4,2019Q4,20,0,0,514.0,0.9515695571899414,137886,6.244166900663736,0.6686339499395112,0.005842275624228677,0.16029595392629858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2020,1,2020Q1,21,0,0,514.0,0.960664431254069,137886,6.244166900663736,0.673283411334211,0.0,0.004649461394699794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2020,2,2020Q2,22,1,0,514.0,0.8357839981714884,137886,6.244166900663736,0.6074716372224785,0.0,-0.06581177411173245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2020,3,2020Q3,23,0,0,517.0,0.6961104273796082,137886,6.249975242259483,0.5283376457333754,0.005808341595746391,-0.07913399148910316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2020,4,2020Q4,24,0,0,512.0,0.9325862924257914,137886,6.240275845170769,0.6588591537429481,-0.009699397088713368,0.13052150800957274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2021,1,2021Q1,25,0,0,513.0,0.9353472193082174,137886,6.2422232654551655,0.6602867518869991,0.0019474202843960953,0.0014275981440510233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2021,2,2021Q2,26,1,0,509.0,0.9140984018643696,137886,6.234410725718371,0.6492467033416068,-0.0078125397367943,-0.011040048545392311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Agra,Uttar Pradesh,2021,3,2021Q3,27,0,0,509.0,0.7415336767832438,137886,6.234410725718371,0.554766148439555,0.0,-0.09448055490205187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2021,4,2021Q4,28,0,0,500.0,1.015368680159251,137886,6.2166061010848646,0.7008021464830444,-0.017804624633506627,0.14603599804348943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2022,1,2022Q1,29,0,0,502.0,1.0466995636622112,137886,6.220590170099739,0.7162285268123567,0.0039840690148746916,0.015426380329312317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2022,2,2022Q2,30,0,0,504.0,0.9760242501894631,137886,6.22455842927536,0.6810868716134599,0.003968259175620936,-0.03514165519889678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Agra,Uttar Pradesh,2022,3,2022Q3,31,1,0,502.0,0.5640142417202393,137884,6.220590170099739,0.4472557480408926,-0.003968259175620936,-0.23383112357256736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2022,4,2022Q4,32,0,0,504.0,1.0185033877690632,137886,6.22455842927536,0.7023563396691542,0.003968259175620936,0.25510059162826165,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2023,1,2023Q1,33,0,0,49583.007,1.0088626344998677,137886,10.811423621202092,0.6975687084328303,4.586865191926732,-0.004787631236323975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2023,2,2023Q2,34,0,0,50522.505,1.042139987150828,137886,10.830193952521828,0.7139982713353786,0.018770331319736044,0.016429562902548378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2023,3,2023Q3,35,0,0,52373.8737,0.838548501332601,137886,10.866182245765684,0.6089764023373008,0.03598829324385555,-0.10502186899807786,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Agra,Uttar Pradesh,2023,4,2023Q4,36,0,0,53604.2465,1.066838224728902,137886,10.889402224731404,0.7260200119032313,0.023219978965720145,0.11704360956593052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2024,1,2024Q1,37,0,0,56132.5199,1.0768447915712993,137886,10.935488415750935,0.7308498148852433,0.0460861910195316,0.004829802982011966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2024,2,2024Q2,38,0,0,55928.3882,1.1081592241923015,137886,10.931845249082464,0.7458151611246758,-0.0036431666684713093,0.014965346239432575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2024,3,2024Q3,39,0,0,58135.6897,0.7818695505460104,137886,10.970552235787405,0.5776631224106092,0.038706986704941215,-0.1681520387140666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agra,Uttar Pradesh,2024,4,2024Q4,40,0,0,58813.8524,1.162630597750346,137886,10.982149693827505,0.771325350023654,0.01159745804010015,0.19366222761304475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmadabad,Gujarat,2015,1,2015Q1,1,0,0,1113.0,0.7010588447252909,318779,7.01571242048723,0.5312509070101217,,,,,,,,,,
Ahmadabad,Gujarat,2015,2,2015Q2,2,0,0,1118.0,0.6291431983311971,318678,7.020190708311925,0.48805423142321913,0.004478287824695393,-0.043196675586902544,0.0,0.0,,,,,,
Ahmadabad,Gujarat,2015,3,2015Q3,3,0,0,1132.0,0.5390809178352356,318480,7.0326242610280065,0.431185431665094,0.012433552716081486,-0.056868799758125144,0.0,0.0,0.0,0.0,,,,
Ahmadabad,Gujarat,2015,4,2015Q4,4,0,0,1145.0,0.7105205853780111,318701,7.044032897274685,0.5367977600769387,0.01140863624667876,0.1056123284118447,0.0,0.0,0.0,0.0,0.0,0.0,,
Ahmadabad,Gujarat,2016,1,2016Q1,5,0,0,1160.0,0.7056246995925903,307238,7.057036981697891,0.5339314363529841,0.013004084423205775,-0.002866323723954567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmadabad,Gujarat,2016,2,2016Q2,6,0,0,1175.0,0.6711046099662781,318790,7.069874128458572,0.5134848508651746,0.01283714676068115,-0.020446585487809532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmadabad,Gujarat,2017,2,2017Q2,10,1,0,1238.0,0.7570793231328329,318792,7.122059881629142,0.5636529551026775,0.05218575317057006,0.05016810423750295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmadabad,Gujarat,2017,3,2017Q3,11,0,0,1230.0,0.5419712563355764,318782,7.115582126184454,0.43306163445869605,-0.006477755444688427,-0.1305913206439815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmadabad,Gujarat,2017,4,2017Q4,12,0,0,1252.0,0.820476214090983,318792,7.133295954896068,0.5990981229566651,0.017713828711614532,0.16603648849796904,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ahmadabad,Gujarat,2018,1,2018Q1,13,0,0,1248.0,0.8593703111012777,318792,7.130098510125578,0.6202378879880206,-0.003197444770490776,0.021139765031355506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ahmadabad,Gujarat,2018,2,2018Q2,14,1,0,1250.0,0.8353513280550638,318792,7.1316985104669115,0.6072359226110684,0.001600000341333896,-0.013001965376952196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ahmadabad,Gujarat,2018,3,2018Q3,15,0,0,1251.0,0.4581990639368693,318791,7.132497551660044,0.37720215645943506,0.0007990411931322328,-0.23003376615163335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
